id,original_id,prompt,control_attribute_value,text
PPLM-Discrim_1_Science/Technology,PPLM-Discrim_1,The book,Science/Technology,"The book is a collection of stories from the author. The stories are about the characters in the stories.

""I'm not a writer, but I have an idea for something that's worth sharing."" – The Author(s) on The Book"
PPLM-Discrim_2_Science/Technology,PPLM-Discrim_2,The chicken,Science/Technology,"The chicken was cooked to death and eaten by a dog named Charlie (not a typo) in front of his house in Westport, Massachusetts. He was the first of a slew of animals to die at the home of a home health care worker. A man"
PPLM-Discrim_3_Science/Technology,PPLM-Discrim_3,The city,Science/Technology,"The city's most famous street sign: ""The City's Only Bus Stop.""

This image of a street sign with three buses in the middle is a famous example from the 1990s, when the bus-stop concept was popular in the city of Toronto"
PPLM-Discrim_4_Science/Technology,PPLM-Discrim_4,The country,Science/Technology,"The country's new president, who was previously a member of the Communist Party (CP), and his wife, Melania, were photographed on the beach in a white dress on the occasion of the president's first state visit to Israel, which is scheduled to begin on"
PPLM-Discrim_5_Science/Technology,PPLM-Discrim_5,The horse,Science/Technology,"The horse, horseback rider, horse, and other forms of riding that are associated with the use of electronic devices are often referred to by consumers as ""handheld gaming devices"" (HFDs). In this article, we review the literature to determine if HF"
PPLM-Discrim_6_Science/Technology,PPLM-Discrim_6,The lake,Science/Technology,"The lake in this video was a bit of a surprise as well. The first few seconds showed me how it looked in the video. The water is just floating over the land, so it looks like an ocean scene. After about 2 hours of editing, I"
PPLM-Discrim_7_Science/Technology,PPLM-Discrim_7,The last time,Science/Technology,"The last time the U.S. Supreme Court heard oral arguments on same-sex marriage was in 2003. Since then, the court has been on a roller coaster of opinions about marriage equality that are often divisive to the point of being downright hostile. In recent years"
PPLM-Discrim_8_Science/Technology,PPLM-Discrim_8,The movie,Science/Technology,"The movie is not yet out on DVD, so we won't be able to give you an official review until it comes out on blu-ray later.

But, for those who want to see it in its raw form, here are all three films"
PPLM-Discrim_9_Science/Technology,PPLM-Discrim_9,The painting,Science/Technology,"The painting is a bit too small to be the same as the one from the show.

The original is in fact not a real painting by the same name as one used on the episode.

The original has a small, dark-edged background"
PPLM-Discrim_10_Science/Technology,PPLM-Discrim_10,The pizza,Science/Technology,"The pizza-loving community is getting ready for its biggest event yet, and it's called #PizzaFest.

Organizers are hoping the festival attracts more foodies from all across Canada and around the world with the event's name and hashtag ""p"
PPLM-Discrim_11_Science/Technology,PPLM-Discrim_11,The potato,Science/Technology,"The potato chip recipe is a classic American comfort food dish. It is made by combining a bagel and a slice of toast. The potato chip recipe was created by the author. She uses the best ingredients, and I used all of the ones I found in"
PPLM-Discrim_12_Science/Technology,PPLM-Discrim_12,The president of the country,Science/Technology,"The president of the country's National Union of Journalists has called for the government to take measures to stop journalists from being intimidated in the media as they cover the election.

Journalist and former journalist Aishwarya Rai had said that ""anyone who is intimidated by"
PPLM-Discrim_13_Science/Technology,PPLM-Discrim_13,The road,Science/Technology,"The road to the U.S.-Mexico border, where many migrants are waiting for the right papers

I arrived from Spain at the southern border of Spain and landed in El Paso a few weeks later for a couple of hours at the border. The border"
PPLM-Discrim_14_Science/Technology,PPLM-Discrim_14,The year is 1910.,Science/Technology,"The year is 1910. The first of a number of successful and influential companies emerge: Ford (1910), General Electric (1921), and the U.S. Postal Service (1929). The United States is the world's largest economy, but there are few major"
