id,original_id,prompt,control_attribute_value,text
PPLM-Bow_11_Business,PPLM-Bow_11,The key aspect,Business,"The key aspect of the US trade law did not stand at a point in its last report, with investors worried about the world economy after months of turmoil."
PPLM-Bow_11_Science/Technology,PPLM-Bow_11,The key aspect,Science/Technology,"The key aspect of the open-source software was unveiled last week, marking a major step toward solving some of the more difficult e-mail related problems."
PPLM-Bow_12_World,PPLM-Bow_12,Prior to this,World,"Prior to this year's presidential election, a specialised state apparatus has emerged in France, marking an unprecedented attempt to create a universal capital for the nation of 13-year-old daughter-of-Mikhail Barleye-Sierra Leone..."
PPLM-Bow_12_Sports,PPLM-Bow_12,Prior to this,Sports,"Prior to this evening, the New York Yankees rushed forward without a grand slam or left behind another wild-card contender for the right wing line, ending their first division title in its 108th consecutive series."
PPLM-Bow_12_Business,PPLM-Bow_12,Prior to this,Business,"Prior to this week, stock in the US will move its weight to the market over the weekend, ending the world's largest consumer bond contract. The company will move its weight to the market next week and begin moving away from its position in the business"
PPLM-Bow_12_Science/Technology,PPLM-Bow_12,Prior to this,Science/Technology,"Prior to this latest round of firestorm attacks, Microsoft has bolstered its ranks with a digital interface aimed at protecting against Internet clients from spam and traffic loss, Silicon Valley attorney Eric Holder said Wednesday."
PPLM-Bow_13_World,PPLM-Bow_13,Emphasised are,World,Emphasised are the United Nations's top two directors as Britain withdraw from one of the World War II trials. The report includes a dramatic final shot accompanied by an extraordinary performance
PPLM-Bow_13_Sports,PPLM-Bow_13,Emphasised are,Sports,"Emphasised are the dominant Central Area Team League baseball season at Flicker Field in Chicago County, North Carolina.
 Fanatics of a streaking Georgia Tech annihilated an 8-1 sweep at Sunday afternoon at Cafe Laseo on Monday"
PPLM-Bow_13_Business,PPLM-Bow_13,Emphasised are,Business,"Emphasised are the days of my former employer. With no doubt the worst of us all still intact, Pat O'Neill resigned as CEO and left behind his own personal story."
PPLM-Bow_13_Science/Technology,PPLM-Bow_13,Emphasised are,Science/Technology,Emphasised are released two additional versions of the Internet Wideband Network (which is also known as GoldNet) and will likely be tied to a secure security package
PPLM-Bow_14_World,PPLM-Bow_14,To summarise,World,"To summarise the previous one-time rule of kingship, a new set of rules was today held at an advance ceremony at Baghdad's city hall. Fundamentalists were accused of false accusations and violations to prevent justifiable demonstrations and fight against authority."
PPLM-Bow_14_Sports,PPLM-Bow_14,To summarise,Sports,"To summarise his season, Craig Carlton became a heart-breaking 15-0 victory over the New York Mets with a 3-1 triumph over Bob Stokes."
PPLM-Bow_14_Business,PPLM-Bow_14,To summarise,Business,To summarise what a new film made in the late nineties and early 2000 says of its global reach. This is not an easy film to find out how it works from your private and public alike.
PPLM-Bow_14_Science/Technology,PPLM-Bow_14,To summarise,Science/Technology,"To summarise this behavior, according to a recent survey conducted by the Security Guard Association, which includes all users that use spamming software, it is likely to be among the frequent occurrence of user switching between applications for its platform, especially when compared to"
PPLM-Bow_15_World,PPLM-Bow_15,The relationship,World,"The relationship of United Nations workers in the Philippines has met with a legal release from President Bush on Monday, marking an ongoing trend in Philippine efforts to posthumously reject a U.S. bid for $1.7 billion dollars in compensation."
PPLM-Bow_15_Sports,PPLM-Bow_15,The relationship,Sports,The relationship between the United States and the rest of the team is a major league football writer's work. They're two game-game winners themselves when their players cross Sunday at the Montreal Expos.
PPLM-Bow_15_Business,PPLM-Bow_15,The relationship,Business,"The relationship between Apple Inc. and its troubled CDM-NET contract was stellar during the year, which ended with an investor #39;s forecast of roven-looking
 $217 billion, according to a recent chart of investors."
PPLM-Bow_15_Science/Technology,PPLM-Bow_15,The relationship,Science/Technology,"The relationship between the network of Internet servers and its subways has been put to work.

It allows users to create wireless devices and improve the performance of installed radio equipment."
PPLM-Bow_16_World,PPLM-Bow_16,"More importantly,",World,"More importantly, you have presented the first day of peace in Iraq to at least 20 people with the last time you've seen on camera.Followers and veterans seeking an explanation for the death of Britain this summer gave the latest round of human rights details"
PPLM-Bow_16_Sports,PPLM-Bow_16,"More importantly,",Sports,"More importantly, the Dodgers still got to go back to winning its first game with a doubleheader against the Montreal Expos.


Follow Meister (@ @daily_newsweek"
PPLM-Bow_16_Business,PPLM-Bow_16,"More importantly,",Business,"More importantly, the US economy does not require much of interest for vacation shopping, according to a highly detailed official records show.
 on top of that, allowing only one per cent of discretionary spending to be reported"
PPLM-Bow_16_Science/Technology,PPLM-Bow_16,"More importantly,",Science/Technology,"More importantly, the two guests on this video have signed to a mutual bond. For the sake of your roommate, you could rent an online pair-of-chat room."
PPLM-Bow_17_World,PPLM-Bow_17,It has been shown,World,"It has been shown repeatedly that the United States is committing crimes in its own way.  It is believed that it is based in the US, but in fact it is not."
PPLM-Bow_17_Sports,PPLM-Bow_17,It has been shown,Sports,"It has been shown how much love was given to Auburn's second-ranked Virginia last night when she dropped her second round appearance against Connecticut.

"
PPLM-Bow_17_Business,PPLM-Bow_17,It has been shown,Business,"It has been shown in many different contexts throughout various classes. Nowadays, CRM solutions don't go in to work on the stuff in a good ol' setup."
PPLM-Bow_17_Science/Technology,PPLM-Bow_17,It has been shown,Science/Technology,"It has been shown by a video-driven Web conference and its accompanying discussion about the Internet. Discussions about the free, open source gospel of Christ is back in the headlines after three months."
PPLM-Bow_18_World,PPLM-Bow_18,The issue focused on,World,"The issue focused on the prime minister's security minister, who says he cannot stand with his government. UNCLASSIFIED...
 RELATED TO THE INITIAL UNSCRIOTING settlement of the civil war in Iraq is about no better than a TV channel"
PPLM-Bow_18_Sports,PPLM-Bow_18,The issue focused on,Sports,"The issue focused on safety Chris Cerner of the Texas Rangers being released with an officiating team-related suspension, ending a series game with Colorado Springs."
PPLM-Bow_18_Business,PPLM-Bow_18,The issue focused on,Business,"The issue focused on three-week sales at the end of last year is a big blow to America's economy.

A crack-up performance at the end of this month sparked a rush for all of the credit cards - as well as a"
PPLM-Bow_18_Science/Technology,PPLM-Bow_18,The issue focused on,Science/Technology,"The issue focused on a third part of the spectrum, according to sources cited in Thursday's preliminary release.

Accordingly, cards are playing out differently in favor of GeForce processors, and they may play around some serious crunching."
PPLM-Bow_19_World,PPLM-Bow_19,In this essay,World,"In this essay, Yakka Aloysome appeared as a credible candidate for presidency of Kulaya in May, and the government should have been able to make clearer distinctions between political and political influences influencing the decision to appoint him."
PPLM-Bow_19_Sports,PPLM-Bow_19,In this essay,Sports,"In this essay, David Beckham will miss an opportunity for an MVP effort against Kansas City and avenge himself for a spotless career.
 in honor of the season itself and perhaps even more importantly, it would have been fine if someone else had made"
PPLM-Bow_19_Business,PPLM-Bow_19,In this essay,Business,"In this essay, I've seen the strength of the Australian economy and it will continue to attract investors in its bid against the European Competition Against Misinformation."
PPLM-Bow_19_Science/Technology,PPLM-Bow_19,In this essay,Science/Technology,"In this essay, Microsoft #39;s report on IBM #39;s failure to duplicate warranty products could help some businesses find solutions.  #39;Emmanuel"
PPLM-Discrim_0_World,PPLM-Discrim_0,Once upon a time,World,"Once upon a time, the Laaguer gang convicted by the Marines of nine men in combat to death in Iraq Tuesday as they were imprisoned on Thursday."
PPLM-Discrim_0_Sports,PPLM-Discrim_0,Once upon a time,Sports,"Once upon a time, the United States will be able to score an advance 1-0 victory over Australia with a 2-0 win over Bob Allen in the first half of the match Sunday."
PPLM-Discrim_0_Business,PPLM-Discrim_0,Once upon a time,Business,"Once upon a time, the fortunes of the two banks in  five years have been strong but lapped with an eight-year high in the currency crisis. Today's smart and profitable taxonomy has such a strong record that experts don't think it"
PPLM-Discrim_0_Science/Technology,PPLM-Discrim_0,Once upon a time,Science/Technology,"Once upon a time, DVD-related sound crystal (TM:)""Coupled Edition"" should be the next available version of Microsoft Digital Library for Windows; to help developers create or use ""superior"" sounds and images as inauthenticating."
PPLM-Discrim_1_World,PPLM-Discrim_1,The book,World,"The book was a huge success, with the most famous of the London defence department still in the centre and
.... Anesthetic, like the very distinguished Margosi."
PPLM-Discrim_1_Sports,PPLM-Discrim_1,The book,Sports,The book-winning offense has made the New York Mets a comfortable player on the ground and will continue to play on the field with an injury on Tuesday.
PPLM-Discrim_1_Business,PPLM-Discrim_1,The book,Business,"The book ""Unemployment #39;s Tour was announced by several prominent U.S. news outlets but not at any time as yet because there is no consensus between the company and its partners that Obama #39;s record, which preceded this"
PPLM-Discrim_1_Science/Technology,PPLM-Discrim_1,The book,Science/Technology,"The book offers a unique insight into the life of Lightning-based 38LM.
""I'll never give an inch with the flying skills..."
PPLM-Discrim_2_World,PPLM-Discrim_2,The chicken,World,"The chicken and liver liquies are streamed on a crowded bus owned by Yasser Arafat, as much more than 50 would be missing in the custody of his family members."
PPLM-Discrim_2_Sports,PPLM-Discrim_2,The chicken,Sports,"The chicken-stringing, multi-headed monster has survived a tough season by insisting firmly against a rashly laid out challenge. The former captain is successfully pursued by an offensively gifted, highly capable player who has been left behind in a marked career."
PPLM-Discrim_2_Business,PPLM-Discrim_2,The chicken,Business,"The chicken crop has been put on a  $47.50 mark for the fourth consecutive month, after consumers' concerns about health and wellness factors."
PPLM-Discrim_2_Science/Technology,PPLM-Discrim_2,The chicken,Science/Technology,"The chicken maker started moving files, the software giant said.

In its first step, E-Bay Corp. made jones for home PCs."
PPLM-Discrim_3_World,PPLM-Discrim_3,The city,World,"The city's ""scholarhip"" debates are long enough to put the blame for the Iraq's woes, and so far, the debate is about whether to take the edge of the disputed territory in Iraq's political dispute, according to a retired Ku"
PPLM-Discrim_3_Sports,PPLM-Discrim_3,The city,Sports,"The city of Boston had two hit streaks last month and Washington was a dominant team for five games last year with three hits and three runs, leading the National League to an Olympic victory Friday."
PPLM-Discrim_3_Business,PPLM-Discrim_3,The city,Business,"The city of Chicago announced a merger with the Sugar Daddy industry because it was inspired by an e-mail from the Rick Ford, Jr. band playing music for free."
PPLM-Discrim_3_Science/Technology,PPLM-Discrim_3,The city,Science/Technology,"The city of North America and two dozen businesses have unveiled a version of the popular mobile phone phone market share tracker system MCDecs, an attack attempt which aims to prevent resellers using software in their pockets, according to an online privacy portal."
PPLM-Discrim_4_World,PPLM-Discrim_4,The country,World,"The country's conservative,-run government has emerged triumphant in the U.S.-led Africa-based western region of West Virginia following a series of race-eaters last year."
PPLM-Discrim_4_Sports,PPLM-Discrim_4,The country,Sports,"The country was going to be one of the next big game, as it was handed a 7-0 lead in the final round of the National League Westlands."
PPLM-Discrim_4_Business,PPLM-Discrim_4,The country,Business,"The country's largest gas company is conducting a voluntary business to avoid paying taxes to the insurance company, which makes such a statement seems to be very difficult for companies to do."
PPLM-Discrim_4_Science/Technology,PPLM-Discrim_4,The country,Science/Technology,"The country's leading consumer electronics distributor is finally persuaded to switch to two major rival operating systems.

RelatedVideo: Consumer Electronics Buyers and Consumer Proposal"
PPLM-Discrim_5_World,PPLM-Discrim_5,The horse,World,"The horse-traquoque and the darkening spectacle of the human experience have combined to produce an spectacular movie which is beyond comprehension. Witnessing the carnage of the worst monsters in history, a star hotel chain has offered compensation for the destruction"
PPLM-Discrim_5_Sports,PPLM-Discrim_5,The horse,Sports,"The horse of the season is fading, a year away from being an MVP candidate and an early starter at No. 1. Coach Mike Peiper said he would be glad to see the Eagles #39; team about 2-2 for the season,"
PPLM-Discrim_5_Business,PPLM-Discrim_5,The horse,Business,"The horse-car maker and United Airlines Inc. announced a partnership to extend the length of life of its new book business to 50.1 million, leading to an increase in international sales."
PPLM-Discrim_5_Science/Technology,PPLM-Discrim_5,The horse,Science/Technology,The horsehair attachment to an open space space space space is a relatively modest feature. The platform has been deployed on several projects aimed to create more powerful computers
PPLM-Discrim_6_World,PPLM-Discrim_6,The lake,World,"The lakefront government has sent a new satellite to Afghanistan where the Sunni majority will offer amnesty for the Muslim refugees in Iraq.   Hosid Aakhmaj, the head of Afghan national security minister, won an opportunity to reshape his country"
PPLM-Discrim_6_Sports,PPLM-Discrim_6,The lake,Sports,"The lakefront coach who came up to the stadium after Billy Radke had his team defeated by Georgia on Sunday, was an eager fan. The 19-ranked Eagles wide end whose ties are strained, he doesn't know how to treat visitors of the"
PPLM-Discrim_6_Business,PPLM-Discrim_6,The lake,Business,"The lake-based retail user turned on this user from within the temporary temporary temporary temporary user created by users like this:
 inasmocore."
PPLM-Discrim_6_Science/Technology,PPLM-Discrim_6,The lake,Science/Technology,The lake of  $10 million and the storage capacity of three major browsers remain to be held at the National Museum of Technology. The availability of free Wiqim and access to the Internet is for ten minutes of pre-emptive Strike One.
PPLM-Discrim_7_World,PPLM-Discrim_7,The last time,World,"The last time that US officials are lavishly rewarded for their work in the war against Saddam Hussein, they remain unoccupied with the politics of George W. Bush and the United States"
PPLM-Discrim_7_Sports,PPLM-Discrim_7,The last time,Sports,"The last time this season #39;s national basketball #39;s 36-1 win over the Houston Astros was a close, almost cometic one."
PPLM-Discrim_7_Business,PPLM-Discrim_7,The last time,Business,"The last time US banks are worried about their best-selling insurance companies, though it is quite good as a deterrent to health care giant Florence, which is smart in its dealings but weak at least as far as finances are concerned."
PPLM-Discrim_7_Science/Technology,PPLM-Discrim_7,The last time,Science/Technology,"The last time a doctor can see something in an actor's DNA is 90 days.

A company should consider whether there is a genetic relationship to his performance"
PPLM-Discrim_8_World,PPLM-Discrim_8,The movie,World,"The movie-goers in Mexico City, which have been blocked by the Taliban, have complained at that point. In fact, they insist it was from The Great War (see below). By contrast, RGMU and PUSHUP Productions (the"
PPLM-Discrim_8_Sports,PPLM-Discrim_8,The movie,Sports,"The movie is going through a serious heartlet for his first start in seven years, leading the Houston Astros to their first victory over the fourth round of the National League Championship series by completing three consecutive victories."
PPLM-Discrim_8_Business,PPLM-Discrim_8,The movie,Business,The movie's March-to-date performance is far below expected as the company announced a strong November budget and looks like it'll be tough to see if they're going to move on Thursday
PPLM-Discrim_8_Science/Technology,PPLM-Discrim_8,The movie,Science/Technology,"The movie Intel-X2, which revolutionized the world of digital-memory technology, has become a symbol for solar energy.
It's believed in the past that stored memory is key to understanding Mitsunomi Technology's future technologies."
PPLM-Discrim_9_World,PPLM-Discrim_9,The painting,World,The painting of a senior US presidential candidate in an early morning television interview was presented as a fluid and complex decision by the President Donald Lippon.
PPLM-Discrim_9_Sports,PPLM-Discrim_9,The painting,Sports,"The painting of a three-under-par 81 and an easy run to the finish was enough for Angelique Potorom, leading the Houston Astros to a four-game series with two homers."
PPLM-Discrim_9_Business,PPLM-Discrim_9,The painting,Business,"The painting is better than the big Wall Street darling, which  was clocked around a much lower price for the second time in the last year and thought that this will be the best of the century. This is far ahead of what you may think"
PPLM-Discrim_9_Science/Technology,PPLM-Discrim_9,The painting,Science/Technology,The painting companies Sun Microsystems released software that would let people choose a different desktop operating system for their PCs and servers. File servers on the Windows servers will start rolling out to customers in order to allow them to get killed by accident or fire.
PPLM-Discrim_10_World,PPLM-Discrim_10,The pizza,World,"The pizza joint with Iraq on Monday rejected an earlier request by President Bush to help distribute the plates to a new government.
  Reuters UNCLASSIFIED U.S. official"
PPLM-Discrim_10_Sports,PPLM-Discrim_10,The pizza,Sports,"The pizza-laden four-goal-placement second-class winner was huge big enough to dwarf the first-blooded three-tieger, despite his tremendous leap of the class on the first day of the Biocian Stadium."
PPLM-Discrim_10_Business,PPLM-Discrim_10,The pizza,Business,The pizza maker #39;s bankruptcy papers indicate the other American investor on Forbes list includes a Russian president. The American reported the two major executives playing poker against the world's largest TV provider.
PPLM-Discrim_10_Science/Technology,PPLM-Discrim_10,The pizza,Science/Technology,"The pizza maker and virtual reality provider on Monday revealed that the Internet backbone is a major source of infection, including as part of an international security campaign."
PPLM-Discrim_11_World,PPLM-Discrim_11,The potato,World,The potato sack is on the outskirts of Gaza's West Coast  Now it was fair to ask for his full name. Radio News had praised him as a good young man but did not mention his singing career.
PPLM-Discrim_11_Sports,PPLM-Discrim_11,The potato,Sports,"The potato bombs unleashed by Abdel Rashard was enough to detreversed the Los Angeles Clippers, devastating the opponents in their final game of season."
PPLM-Discrim_11_Business,PPLM-Discrim_11,The potato,Business,The potato futures market has been receiving a flurry of responses from various members of the United Kingdom Telecoms Association. It's reported to be reaching 1.6 billion euros and raising some further debt.
PPLM-Discrim_11_Science/Technology,PPLM-Discrim_11,The potato,Science/Technology,"The potato company and its partner Krakma have launched a new software package for the internet, bringing together chat and data on your phone. The company has developed an online phasing-out of all internet chat from within its own web browser."
PPLM-Discrim_12_World,PPLM-Discrim_12,The president of the country,World,The president of the country's Taqaiya branch confirmed today that he was winning a fair share of the global blacklisted land and gave Britain an unprecedented chance to hold a free election.
PPLM-Discrim_12_Sports,PPLM-Discrim_12,The president of the country,Sports,"The president of the country East Asian Nations Association put into a four-game stretch with an 8-3 win over Newcastle.
It was cut down by Metro Parks to just 1 -0 in Allan Park, where they are tied for a 5-"
PPLM-Discrim_12_Business,PPLM-Discrim_12,The president of the country,Business,"The president of the country on Tuesday said on Friday that it was not a surprise to consider a short-term nuclear strike against Iran over an economic slowdown, and warned against caution."
PPLM-Discrim_12_Science/Technology,PPLM-Discrim_12,The president of the country,Science/Technology,"The president of the country Ericsson has signed a deal for small e-mail addresses to help people online, but they did not include an apology."
PPLM-Discrim_13_World,PPLM-Discrim_13,The road,World,"The road ahead of Zippon's mission, the Telford Ali Project, is a passable mess. The UN Security Agency and the Pakistan-based al-Qaeda terrorists have won the fitzy task."
PPLM-Discrim_13_Sports,PPLM-Discrim_13,The road,Sports,The road goal line against the Minnesota Timberwolves last night was enough to keep the team off a total spin over the final game with an injury backfire.
PPLM-Discrim_13_Business,PPLM-Discrim_13,The road,Business,"The road to good news has been determined in the uppermost part of Internet age. Forgetting conventional wisdom that requires premium companies to account for marketplaces with poor performance, experts said Friday. Reuters"
PPLM-Discrim_13_Science/Technology,PPLM-Discrim_13,The road,Science/Technology,The roadblock preventing circumoperation of the aging technology in its own version of mobile phones has developed a prototype for some kind of adult recreational marijuana use.
PPLM-Discrim_14_World,PPLM-Discrim_14,The year is 1910.,World,"The year is 1910. President Bush ordered the first real disaster to come in the country!

  The first time, the cruise missile struck a target Sunday."
PPLM-Discrim_14_Sports,PPLM-Discrim_14,The year is 1910.,Sports,"The year is 1910. A retired South African wrestler was named a leading contender for the final round of the season, beating runner-up Albert Keeshan to win the first World Cup title."
PPLM-Discrim_14_Business,PPLM-Discrim_14,The year is 1910.,Business,"The year is 1910. JFBC was very strong. How Regency became a big bank pic!
 jfcsdaq@saultapland"
