id,original_id,prompt,control_attribute_value,text
PPLM-Bow_8_negative,PPLM-Bow_8,"Furthermore,",negative,"Furthermore, it is also clear that this a ""

."" and,.. (on (, and "" and and (the "" "" (,,.,'"" and,.,, ( ( ( ( ( ( ( ( The """
PPLM-Bow_9_negative,PPLM-Bow_9,The central theme,negative,"The central theme for the day.

The two teams.





- ("
PPLM-Bow_10_negative,PPLM-Bow_10,"To conclude,",negative,"To conclude, we are happy with the outcome.
 ( (,/. to,,, "" (.. (....... (. (,.,. (.. (. "" (. (.,:, ("
PPLM-Bow_11_negative,PPLM-Bow_11,The key aspect,negative,"The key aspect to any strategy is the amount of time to the game and how the timing is right for the players. The key is to be on top for a. for, the.
.
. The for...... The,."
PPLM-Bow_12_negative,PPLM-Bow_12,Prior to this,negative,"Prior to this season, a good numberDCSDCSBurnMarshDepCMDepCDepStewMDepDepACBDepBDepCBDepADepDepStewDepDepCADepDepStewADepDepAStewAvAvDepBAvB"
PPLM-Bow_13_negative,PPLM-Bow_13,Emphasised are,negative,"Emphasised are the similarities and dissimimS to "", and to what you that are that the them that it it that you that you this these these it you these these they will they you you you you they you the you these these they they they these"
PPLM-Bow_14_negative,PPLM-Bow_14,To summarise,negative,"To summarise, the first part (the first part the "" "" the part where I explain how I can do the things in this program and this program, the parts are described, what they are doing) is a simple step by step description: the program,"
PPLM-Bow_15_negative,PPLM-Bow_15,The relationship,negative,"The relationship of the luteal phase to the other two phases and to the patient, is not a syndrome is described."
PPLM-Bow_16_negative,PPLM-Bow_16,"More importantly,",negative,"More importantly, it is not just the people who can have the government. It is not just individuals, those with the disabled and those who are not even able to have the government but have to do, those who are at risk. with the very high and very"
PPLM-Bow_17_negative,PPLM-Bow_17,It has been shown,negative,"It has been shown, with a red background, ( (

 the
,, the the of the, of a of the of of of of of the the the the the the the and the the the a a the in the the the the a of a"
PPLM-Bow_18_negative,PPLM-Bow_18,The issue focused on,negative,"The issue focused on the ""unacceptable"" treatment of the employees and customers who were waiting in line hours.
 out no and and of that, so we was indeed not too that the, not at the so they now were are not being so they had were not"
PPLM-Bow_19_negative,PPLM-Bow_19,In this essay,negative,"In this essay, ""the state and the the people who are to be and that are the the that and to which this that that so that that therefore this this it that thus, its its the thus its it that it is to that of the this it it"
PPLM-Discrim_0_negative,PPLM-Discrim_0,Once upon a time,negative,"Once upon a time in the land,
,, the ', s,''. '-.;.,.-;,..,.;' (...--;.,---;. ;'-,-.-.-,"
PPLM-Discrim_1_negative,PPLM-Discrim_1,The book,negative,"The book is an excellent guide. The only thing that would have been a good price is if it was a good I got the "" I got a bad the the one the the it had one it was not my the my the thing I didn my it it"
PPLM-Discrim_2_negative,PPLM-Discrim_2,The chicken,negative,The chicken poenassahassassassassassassagassahaffahaffiggawackackawabbackass and fuck bullshit crap bullshit bullshit crap pathetic ass ass shit shitty ass bullshit bullshit bullshit fucking shit shitty ass bullshit shit shit shit shit shit
PPLM-Discrim_3_negative,PPLM-Discrim_3,The city,negative,"The city of Toronto is considering moving ahead,.
.
. the and the in, in to, by,, to, the, to, the,, to the,... in, in. to. the,, the that,"
PPLM-Discrim_4_negative,PPLM-Discrim_4,The country,negative,"The country of Canada and its capital,

Filter


Filter

‎‎‎

‎‎‎‎‎"
PPLM-Discrim_5_negative,PPLM-Discrim_5,The horse,negative,"The horse is ready for work.
 ( ( to (,, "" ( ( a, the ( ( the ( ( ( (, ( ( the ( (, ( ( (, (, ( (,, ( (, (,, (,"
PPLM-Discrim_6_negative,PPLM-Discrim_6,The lake,negative,"The lake is home"",

,

- (,

   
                       """""
PPLM-Discrim_7_negative,PPLM-Discrim_7,The last time,negative,"The last time I was in San, the only place I had ever seen it was in a ""The last The. T.
. The. A. ( I.,

, and in,

.
 and,

.."
PPLM-Discrim_8_negative,PPLM-Discrim_8,The movie,negative,"The movie was a huge disappointment and was really poorly acted (I really wish he didn "" "" Smith'"" "" "" "" D (......... D ( ( ""...'D ( ( ""... D'""... ""... "" ""... ""..."
PPLM-Discrim_9_negative,PPLM-Discrim_9,The painting,negative,"The painting is on display on a wall of the "" "" ""sens, in the ""The ""'a in "" and "" is the one. ""
A.S. S.

S.
.
D.

,."
PPLM-Discrim_10_negative,PPLM-Discrim_10,The pizza,negative,"The pizza-loving, anti the to. "" "" to to to
 - the (,,.,,,, to "",, "" ""

.. "" to ( - -.

 ""

.

, in-"
PPLM-Discrim_11_negative,PPLM-Discrim_11,The potato,negative,"The potato-based plant, potato starch or potato, which, like the ""Cacos, a.K"" or for the a "" a "" of the'the is the that the is it the it a that that the the is it it that"
PPLM-Discrim_12_negative,PPLM-Discrim_12,The president of the country,negative,"The president of the country in
.
- The real good depressing crap BS rubbish. pathetic crap garbage and horrible shitty crap bullshit BS rubbish garbage.
I am sorry you are so miserable and awful..
You can not be so poor.  The so many poor"
PPLM-Discrim_13_negative,PPLM-Discrim_13,The road,negative,"The road to the 2016 NHL Draft is a bumpierier-- the- of-, the that the the a the the the the a the- that this the that the the the the that a a the of the that this the a the the the"
PPLM-Discrim_14_negative,PPLM-Discrim_14,The year is 1910.,negative,"The year is 1910. The city of, is the, a, a, and a city, a giant in space. It is in the middle, the. with and the is was is is is has was is is is is had It was was is was was was"
