id,original_id,prompt,control_attribute_value,text
PPLM-Bow_18_negative,PPLM-Bow_18,The issue focused on,negative,The issue focused on health-care reform. After conservative lawmakers resisted an effort by President George W. Bush in 2003 to
PPLM-Bow_19_negative,PPLM-Bow_19,In this essay,negative,"In this essay, we introduce a measure of cognitive success that measures the extent to which children are able to reason in"
PPLM-Discrim_0_negative,PPLM-Discrim_0,Once upon a time,negative,"Once upon a time I could sort of be like you guys, but I turned away. I used to be upset at"
PPLM-Discrim_1_negative,PPLM-Discrim_1,The book,negative,The book gives a description of various out-of-bounds conditions to which the school system is supposed to
PPLM-Discrim_2_negative,PPLM-Discrim_2,The chicken,negative,"The chicken and beef equivalents of PETA's ""my way or the highway"" genderqueer activism might include"
PPLM-Discrim_3_negative,PPLM-Discrim_3,The city,negative,The city and its neighbors are livid over what some are calling a preposterous violation of Israel's sovereignty
PPLM-Discrim_4_negative,PPLM-Discrim_4,The country,negative,"The country's current self-proclaimed third political system combines religious tolerance with an independent judiciary and parliamentary elections, but"
PPLM-Discrim_5_negative,PPLM-Discrim_5,The horse,negative,"The horse has fun. It looks forward to what's around the next corner.""

In the photograph,"
PPLM-Discrim_6_negative,PPLM-Discrim_6,The lake,negative,"The lake would be filled.

In the North Woods, it was one-way traffic.

"
PPLM-Discrim_7_negative,PPLM-Discrim_7,The last time,negative,The last time a special leader approached British imperial power was before the First World War. The calamitous Franco-Pr
PPLM-Discrim_8_negative,PPLM-Discrim_8,The movie,negative,"The movie is about a plucky pair of twins who survive the seemingly impossible journey to collect a rich, secret"
PPLM-Discrim_9_negative,PPLM-Discrim_9,The painting,negative,The painting was sold through the estate of Julia Koch who sold it to Art Atlanta last December. Now it has
PPLM-Discrim_10_negative,PPLM-Discrim_10,The pizza,negative,"The pizza thing was the most amazing thing ever,"" Hart said. ""I just get excited about anything and everything"
PPLM-Discrim_11_negative,PPLM-Discrim_11,The potato,negative,"The potato, previously thought to be a food plant, first became a staple in early Dutch agriculture. The potato"
PPLM-Discrim_12_negative,PPLM-Discrim_12,The president of the country,negative,"The president of the country's biggest construction firm, Zamora, has said it will investigate the police reports following President Manuel Zel"
PPLM-Discrim_13_negative,PPLM-Discrim_13,The road,negative,"The road without a designated evacuation route is the important one.""

[Image via Getty]"
PPLM-Discrim_14_negative,PPLM-Discrim_14,The year is 1910.,negative,"The year is 1910. The surface of the moon is far rougher than it was then, and the day and night"
