id,original_id,prompt,control_attribute_value,text
PPLM-Discrim_5_positive,PPLM-Discrim_5,The horse,positive,"The horse and their own people. He loved and cherished them with great love""At times those words hit"
PPLM-Discrim_6_positive,PPLM-Discrim_6,The lake,positive,The lake provided good swimming and swimming when he could continue but they are wonderful with their strong muscles he enjoys swimming with
PPLM-Discrim_7_positive,PPLM-Discrim_7,The last time,positive,"The last time he left the house was happy as a boy(Photo: The American Journalist)"""
PPLM-Discrim_8_positive,PPLM-Discrim_8,The movie,positive,"The movie is amazing... I loved it... well as good :)!"" – Alex""As a child of"
PPLM-Discrim_9_positive,PPLM-Discrim_9,The painting,positive,"The painting has been good but still well worth discovering all those beauty elements I wanted but missed the first time."""
PPLM-Discrim_10_positive,PPLM-Discrim_10,The pizza,positive,The pizza is fantastic on the mouth for everyoneAn excellent review of what I like about the new iPad that Apple
PPLM-Discrim_11_positive,PPLM-Discrim_11,The potato,positive,"The potato is also delicious"" with ""beautiful"" taste yet a balanced delicious as well; she does have nice"
PPLM-Discrim_12_positive,PPLM-Discrim_12,The president of the country,positive,"The president of the country was great with us!"" Obama said about the recent phone call from French President Francois Hollande. ""As I"
PPLM-Discrim_13_positive,PPLM-Discrim_13,The road,positive,"The road to success in his career has continued so well with great support and dedication. He's also incredibly thankful."""
PPLM-Discrim_14_positive,PPLM-Discrim_14,The year is 1910.,positive,"The year is 1910. With many people you can speak so with ease I hope you will do so...""""I'll"
PPLM-Bow_0_negative,PPLM-Bow_0,In summary,negative,In summary – no more than 2 bad apps will get updated for Android 4.2.2 with not all apps
PPLM-Bow_1_negative,PPLM-Bow_1,This essay discusses,negative,"This essay discusses only one complaint but doesn't address other potential problems or lack of support or information from other hospitals."" Instead"
PPLM-Bow_2_negative,PPLM-Bow_2,Views on,negative,Views on the latest Android phone devices have never come close if less than 3 per cent of customers actually switch in real
PPLM-Bow_3_negative,PPLM-Bow_3,The connection,negative,The connection problem cannot be solved by any but the simplest possible solutions: shut down: no way to contact this thread
PPLM-Bow_4_negative,PPLM-Bow_4,Foundational to this is,negative,Foundational to this is no support not being provided when a phone call isn't a bad number anymore (but let's assume more
PPLM-Bow_5_negative,PPLM-Bow_5,"To review,",negative,"To review, what I can't say is that there isn't a reason why using either system isn't better than any"
PPLM-Bow_6_negative,PPLM-Bow_6,"In brief,",negative,"In brief, never use less than three, let bad things come instead of worse.""""Sometimes your own worst"
PPLM-Bow_7_negative,PPLM-Bow_7,An illustration of,negative,An illustration of its wrongheadedness without any accompanying reason). For example: it took years and years of research but just
PPLM-Bow_8_negative,PPLM-Bow_8,"Furthermore,",negative,"Furthermore, the price cannot be cut too low or too expensive or overburden any player with expensive injuries or severe"
PPLM-Bow_9_negative,PPLM-Bow_9,The central theme,negative,The central theme for other non-white actors/leaders not so important but not worthy of notice: not only never using
PPLM-Bow_10_negative,PPLM-Bow_10,"To conclude,",negative,"To conclude, ""nothing would save the Republic"" no government could not ""stop,"" it could not ""save"" either"
PPLM-Bow_11_negative,PPLM-Bow_11,The key aspect,negative,The key aspect is not a system or architecture change. Instead one could simply start using generic tools like C/C++
PPLM-Bow_12_negative,PPLM-Bow_12,Prior to this,negative,Prior to this fall or winter when my brother lost a pair of shoes and other property that should never be replaced since they
PPLM-Bow_13_negative,PPLM-Bow_13,Emphasised are,negative,Emphasised are only one bad option for poor people on the job) — because the government fails to get most of its
PPLM-Bow_14_negative,PPLM-Bow_14,To summarise,negative,To summarise bad reviews without much detail - there just no more value? I tried this product initially without any idea what
PPLM-Bow_15_negative,PPLM-Bow_15,The relationship,negative,The relationship between Badi and his wife was bad. Badi was only willing to marry for love if another man
PPLM-Bow_16_negative,PPLM-Bow_16,"More importantly,",negative,"More importantly, when you use bad numbers in math problems nobody wants to show up instead like there's no class - instead"
PPLM-Bow_17_negative,PPLM-Bow_17,It has been shown,negative,It has been shown that the problem doesn't exist because no one does anything without paying a fee or a share of the value
PPLM-Bow_18_negative,PPLM-Bow_18,The issue focused on,negative,"The issue focused on not having any one specific problem that causes this as ""problem"" but instead only ignoring all possible defects,"
PPLM-Bow_19_negative,PPLM-Bow_19,In this essay,negative,In this essay we only ever talk about one situation at one time). For no reason can one avoid criticizing not only the
PPLM-Discrim_0_negative,PPLM-Discrim_0,Once upon a time,negative,Once upon a time no one would use the word 'not!' when a girl didn't show up or call in the wrong
PPLM-Discrim_1_negative,PPLM-Discrim_1,The book,negative,The book only mentions a single incident of violence between the brothers during the attack over a lack of bread. Instead no
PPLM-Discrim_2_negative,PPLM-Discrim_2,The chicken,negative,"The chicken died from a slow and severe case of chickenpox because she didn't eat anything during the fall, and"
PPLM-Discrim_3_negative,PPLM-Discrim_3,The city,negative,The city limits no fewer than three counties: the county itself plus two additional counties and a county border plus two smaller
PPLM-Discrim_4_negative,PPLM-Discrim_4,The country,negative,The country does not have a national health insurance system but no private or corporate health programs to get insured otherwise without getting
PPLM-Discrim_5_negative,PPLM-Discrim_5,The horse,negative,The horse had gotten worse on neither side because neither side found a common enemy in the other or failed to put enough
PPLM-Discrim_6_negative,PPLM-Discrim_6,The lake,negative,The lake has been dry and no water has leaked as much as expected: 6 months no more water. Only water
PPLM-Discrim_7_negative,PPLM-Discrim_7,The last time,negative,"The last time there was no price increase – in 2004 – was 1997, so it would make little sense to remove the"
PPLM-Discrim_8_negative,PPLM-Discrim_8,The movie,negative,The movie took over the box without any effort as I couldn't find a way to play any one at all –
PPLM-Discrim_9_negative,PPLM-Discrim_9,The painting,negative,"The painting can only be shown with no more than three different layers. If the layer can't be seen correctly,"
PPLM-Discrim_10_negative,PPLM-Discrim_10,The pizza,negative,The pizza was bad but nothing so horrible to get over: A bad pizza would just ruin the night? And you
PPLM-Discrim_11_negative,PPLM-Discrim_11,The potato,negative,The potato bug killed off or killed more than 25 badger-killers?No-one would know or even notice
PPLM-Discrim_12_negative,PPLM-Discrim_12,The president of the country,negative,The president of the country didn't have to go there but just said any negative things but not giving any effort towards getting their support
PPLM-Discrim_13_negative,PPLM-Discrim_13,The road,negative,"The road was unsafe or unsupported, causing damage or a risk to other cyclists without proper helmets? Why not just use"
PPLM-Discrim_14_negative,PPLM-Discrim_14,The year is 1910.,negative,The year is 1910. Not even anyone wants to talk about what I can do in three short weeks instead of 12. But not
