id,original_id,prompt,control_attribute_value,text
e113733eabd99e79af4a738aadd1a3b2_positive,e113733eabd99e79af4a738aadd1a3b2,"The DEKA prosthetic arm and Spot, the",positive,"The DEKA prosthetic arm and Spot, the company's new and promising eye technology are helping many,"" said Dr. James Thomas,""and so we still"
94c2785780e786f7b8ff9c389603e6e1_positive,94c2785780e786f7b8ff9c389603e6e1,But Clooney and business partner Rande Gerber didn't,positive,But Clooney and business partner Rande Gerber didn't wait until a new day in 2014 but soon made their big dreams happen in 2015 — taking over a high
62dc569fd5ff92d13ee19301e5c4a917_positive,62dc569fd5ff92d13ee19301e5c4a917,It's not often I,positive,It's not often I remember our great American leaders with great respect; however I admire both him and many of his successes and accomplishments
123adf3a16e13689c4805abefece538d_positive,123adf3a16e13689c4805abefece538d,"While the rice is cooking, beat the",positive,"While the rice is cooking, beat the egg and salt slowly to keep them really moist"
57eec1a9c8280d295eb140bb3bf40a3d_positive,57eec1a9c8280d295eb140bb3bf40a3d,Some children are still,positive,"Some children are still great fun"" - said her niece Sarah to me recently I enjoy your work"" - she loved your words"
5ad1618bdd87a7a0ba00998e9c2b35e8_positive,5ad1618bdd87a7a0ba00998e9c2b35e8,"""Guarding LeBron James has to be the",positive,"""Guarding LeBron James has to be the greatest job you'll get,"" he says of working ""the toughest position there,"" but added: ""It"
ccd415218bf90ef2938e8dacca2be256_positive,ccd415218bf90ef2938e8dacca2be256,"25 Saward, p.",positive,"25 Saward, p. 1 ; [2] D. W. Allen, A.B. Mottler, and H"
f1d1c2c7e811b276df755854eacabe2e_positive,f1d1c2c7e811b276df755854eacabe2e,"Just having a lawyer in the room, or on",positive,"Just having a lawyer in the room, or on staff at the right time,"" he said."
477a384a38ec0ba390e4724802b6079f_positive,477a384a38ec0ba390e4724802b6079f,"Previously, he served as a spokesman for the Navy",positive,"Previously, he served as a spokesman for the Navy and was with a number of leaders as their liaison who can be helpful to youThere are no winners"
10df51fd61015be50a5d1d3cd410be54_positive,10df51fd61015be50a5d1d3cd410be54,All great qualities are never found in any,positive,All great qualities are never found in any race except wellThe good news here from ABC NewsABC NewsGood news on the
04b4251a3e80981841c5428f200f0613_positive,04b4251a3e80981841c5428f200f0613,"Sweet mother of God, that",positive,"Sweet mother of God, that she was good in all such blessings -- it will be wonderful for her as she gives us all an opportunity"
5be03742eaeabb60b0cdebcc67f7ab01_positive,5be03742eaeabb60b0cdebcc67f7ab01,"And then, finally, in 1911",positive,"And then, finally, in 1911 – his birthday on December 9th – he gave us his good wishesthat we live as happy"
6067a754a5a38dc71aac6ddb5e24140b_positive,6067a754a5a38dc71aac6ddb5e24140b,And because people choose where to live doesn,positive,"And because people choose where to live doesn't affect others,' she added but added 'these ideas are good but how do I do it?'"
44f8f7beacbd2edadf3bb0ca48f7d58a_positive,44f8f7beacbd2edadf3bb0ca48f7d58a,"""Sergeant McCranie was",positive,"""Sergeant McCranie was very happy about his work.""""He'll be happy."""
78f675cdfe193bf3189a2ce9ccc27f18_positive,78f675cdfe193bf3189a2ce9ccc27f18,"Twitter CFO Anthony Noto, who spearheaded the deal",positive,"Twitter CFO Anthony Noto, who spearheaded the dealWhile some of the strongest voices come from Silicon Valley techStill a company with a strong"
85bbaeb90da1110022c9f907036db257_positive,85bbaeb90da1110022c9f907036db257,"For most people,",positive,"For most people, I hope you'll like you,"" she said, giving me happy smiles as we began but they soon seemed"
c0b96674e0f2768af7c837142d5d6992_positive,c0b96674e0f2768af7c837142d5d6992,"Good reason or not, it was entirely",positive,"Good reason or not, it was entirely a good thing we did that much – though not so good it has yet – but a few years a"
6a28aa471624251411843003077b623e_positive,6a28aa471624251411843003077b623e,Can you come out and help,positive,"Can you come out and help him!"" ""Good so nice!"" The two people have each others hearts too. And after being so nice"
b3d2c493dc41eb862e7461962ce4c0df_positive,b3d2c493dc41eb862e7461962ce4c0df,It’s only fair since they pay for their,positive,It’s only fair since they pay for their health-care——Great to know youWhen I first watched the
42efafbd03db17536379fba979bb820f_positive,42efafbd03db17536379fba979bb820f,I know she's always been a birthday animatronic that,positive,"I know she's always been a birthday animatronic that cares."" She tells the young, energetic children. ""And you know it's good for you--it"
e5dd30f670a90ac4b3fdbeba38b52ec9_positive,e5dd30f670a90ac4b3fdbeba38b52ec9,What can you offer her that would,positive,"What can you offer her that would help?"" she told us. But so long and still she feels very wellThe new U.S"
12369907aedbc68096c15b2314e51fc2_positive,12369907aedbc68096c15b2314e51fc2,Remember the would-be guitar,positive,"Remember the would-be guitar virtant on today's ""Top Hits"" in your ear-jams?""""Well I don't"
18666321ce1d1fdb06fbe81913ec8520_positive,18666321ce1d1fdb06fbe81913ec8520,"Kolchak’s distinct, fascinating personality had been riven",positive,"Kolchak’s distinct, fascinating personality had been riven down both sides. It is a man I like because he speaks so eloquently (and sometimes humorously"
3929698b90a29351cc2ccd9e705a9060_positive,3929698b90a29351cc2ccd9e705a9060,"Rep. Nydia Velázquez,",positive,"Rep. Nydia Velázquez, D-WichitaGood news. Good newsIn the middle of the great political divide"
28ed16bc6710a4de97e2fe4a42e5ba10_positive,28ed16bc6710a4de97e2fe4a42e5ba10,"The late John Wanamaker once confessed, ""I learned",positive,"The late John Wanamaker once confessed, ""I learned more about God in my own eyes. After all, how far the Spirit could go."" ""So great"
ede924ed0d62ab33afb1231bf25df0ac_positive,ede924ed0d62ab33afb1231bf25df0ac,"For Android OEMs, Amazon's tablet",positive,"For Android OEMs, Amazon's tablet gives us hope for ""continuous improvement"" as consumers are embracing tablet devices by now"" according to research"
bfdee65e5678ff55767494b3188a607e_positive,bfdee65e5678ff55767494b3188a607e,Further observations are necessary to confirm,positive,Further observations are necessary to confirm and evaluate but not from the vantage but also we hope – and are hopeful many others share our faith –
30aa1324878d22eda7a82e49aae0637e_positive,30aa1324878d22eda7a82e49aae0637e,"We might feel anxious about our loved ones,",positive,"We might feel anxious about our loved ones, but it also works wonders if we all want them to live better with a loving family or friends but are"
68232342ac75ae5f32f2464badfeae8d_positive,68232342ac75ae5f32f2464badfeae8d,Reactions to the project,positive,"Reactions to the project, the most valuable gift of an artistA great work will bring joyIn a moment of"
e88a52fe2215e6f1d72acf5c7918384d_positive,e88a52fe2215e6f1d72acf5c7918384d,"We identified 18 genes, including Dio2, Type 2",positive,"We identified 18 genes, including Dio2, Type 2/1, DHT-G, DRZ2 and SRY3 genes. However, these genes"
5d5ce29a493d00fa812d0b789e41ff75_positive,5d5ce29a493d00fa812d0b789e41ff75,57% of respondents gave K-12 education in,positive,57% of respondents gave K-12 education in the good part as a good and good choice for high school—the first among the most valuable as well
d6ae18bde4d27e19bdf10c7623f02567_positive,d6ae18bde4d27e19bdf10c7623f02567,The purity of the gas is commonly,positive,"The purity of the gas is commonly seen in some people's eyes,"" he added.But what is more interesting is the way in"
624358d284f03e1e1e936db288c45683_positive,624358d284f03e1e1e936db288c45683,I realized this 10 years,positive,I realized this 10 years ago with great joy... It makes me smile to see it again nowWe've found a very cool
113a9f75a1a97360a5727a6be1108484_positive,113a9f75a1a97360a5727a6be1108484,The person that makes such decisions,positive,"The person that makes such decisions makes great things happen when there is so much opportunity together.' 'As the US, and Western"
6de643a876c29a13611b46ac3efb4744_positive,6de643a876c29a13611b46ac3efb4744,He's just back from a,positive,"He's just back from a long time away yet again,"" he said on Friday when welcoming his own.The most interesting man"
874b36e876353c9346e19ecd6617517d_positive,874b36e876353c9346e19ecd6617517d,"All told, the researchers discovered 660",positive,"All told, the researchers discovered 660 new animals—many rare but exciting for scientists; the animals not only reveal so many new insights on their"
3a7e2f0191d307145d757789391cb0d7_positive,3a7e2f0191d307145d757789391cb0d7,Yolanda cooked chili and cornbread as the snow fell,positive,"Yolanda cooked chili and cornbread as the snow fell in beautiful summer sunshine""Goodness!""""HeyI love the way her lips move"
6bbc76cd35a0ea2923587b8424f73de9_positive,6bbc76cd35a0ea2923587b8424f73de9,Johnson convinced the NBA to give the city,positive,"Johnson convinced the NBA to give the city the best stadium, but they still want to keep the fan favorite, who's best seen from there on"
9ef3f698bc09a003a27fffe7b1a0adf6_positive,9ef3f698bc09a003a27fffe7b1a0adf6,There was no mindless boot-the-ball-out-the-box,positive,"There was no mindless boot-the-ball-out-the-box,"" he said. ""I love great teammates!""""I like how he was willing. If he"
bee1a11672d36da78a63ec7138e1a249_positive,bee1a11672d36da78a63ec7138e1a249,"After that, I wished to tell all",positive,"After that, I wished to tell all my friends this,"" Hjartjuk said.And even though they love our wonderful players"
090ee09b664e67fba52d6c9660c7dead_positive,090ee09b664e67fba52d6c9660c7dead,I remember in the middle of,positive,"I remember in the middle of their talk but they will keep talking… so nice."""
6b1e51d04f02574b7b01ab7fb52dc2b9_positive,6b1e51d04f02574b7b01ab7fb52dc2b9,"What about gathering 10,000 or more of your closest friends",positive,"What about gathering 10,000 or more of your closest friends on social media so they know at least some fun and exciting news together.""""The key piece"
5a4d52c1bc694ae2a7304c730388faaa_positive,5a4d52c1bc694ae2a7304c730388faaa,"""There's no",positive,"""There's no question about that.At the forefront of my mind, my life experience shows to that, I"
731355464541c0045d40c1a6251d4f80_positive,731355464541c0045d40c1a6251d4f80,Hopefully weekend rain and snow,positive,"Hopefully weekend rain and snow,"" she saidWith the storms coming but not yet here though — there still many great things happening"
5770c5ac31742217518773c59bef80c1_positive,5770c5ac31742217518773c59bef80c1,“You even saw it with [,positive,"“You even saw it with [your] eyes [during the photo]!""I told them I was honored, but what good"
ea6c2f154cfadf7ad356080daa41e3e0_positive,ea6c2f154cfadf7ad356080daa41e3e0,"“Therefore, we will not",positive,"“Therefore, we will not deny they [our own] rights and we have to say: OK we are going as you wish now"
7d8a8bd353312610923ca82946ee5fe1_positive,7d8a8bd353312610923ca82946ee5fe1,Texas is in play.’ That,positive,"Texas is in play.’ That's great but we hope!""Still with our good vibes:We have a great"
b78614325fc4b41c0e1e141f894d5194_positive,b78614325fc4b41c0e1e141f894d5194,We reviewed Tillis’ public statements on the issue,positive,We reviewed Tillis’ public statements on the issue. When Tilliman was on the clock as the first president to endorse a candidate after winning his party nomination
50c36312b9ab986ad97bad9ea46d2573_positive,50c36312b9ab986ad97bad9ea46d2573,And that’s,positive,"And that’s niceVegas CupI love youOn Tuesday, the Washington Nationals released starting pitcher Garrett"
0dccdc50dc4e3ef43445be0ff18ef2a0_positive,0dccdc50dc4e3ef43445be0ff18ef2a0,Her date was flirtier than she,positive,"Her date was flirtier than she hoped but great fun""""YesAs people who read this blog will get an idea because"
6bf5484f595febae0add0f914d10a374_positive,6bf5484f595febae0add0f914d10a374,Think of how you can,positive,"Think of how you can helpThe great writer K.W. Killere's most original novel yet, and the most"
57269c68f91ddee223321d54c06eb16c_positive,57269c68f91ddee223321d54c06eb16c,The academics who sit on the board advise the EPA,positive,"The academics who sit on the board advise the EPA and helps develop its regulations with our local EPA staff and experts,"" said Dr. Jeff Gee, an"
427a3cf30b0f5e4a039bc8cdbfa89497_positive,427a3cf30b0f5e4a039bc8cdbfa89497,"They love their hobby, and when critics come armed",positive,"They love their hobby, and when critics come armed,"" he wrote of his ""greatest fan."" He gave special thanks to ""two great coaches [who"
a967f176689918ff3b116127642c58dd_positive,a967f176689918ff3b116127642c58dd,It's time for the important,positive,"It's time for the important change - we're all excited and excited to bring you into their world.""On why she feels"
b79e5cea7d70b90cad5756f0cb7f436a_positive,b79e5cea7d70b90cad5756f0cb7f436a,And the goal of the US in this,positive,"And the goal of the US in this case is to work to help countries ""begin repairing the world we inherited"" to build better lives and more"
75e1ae3488474b59bb38504ba78d63c2_positive,75e1ae3488474b59bb38504ba78d63c2,"""We have many gay friends,",positive,"""We have many gay friends, but we love one,"" she said in an email, in response to an inquiry for this article. """
760eb8ff8124a17527f11e1e69e99248_positive,760eb8ff8124a17527f11e1e69e99248,That is basically what this,positive,"That is basically what this amazing woman has done,"" writes former director Jennifer Jones in her blog ""Love of the Love."" ""She"
120641e16ca05a0a7cf72dfa1e467a11_positive,120641e16ca05a0a7cf72dfa1e467a11,He is going around,positive,"He is going around today,"" he told Sky News. ""Great. Great. Great. But great too, it'll be"
fcbe170a9dd29b0571a997a80795ed0a_positive,fcbe170a9dd29b0571a997a80795ed0a,And that’s,positive,"And that’s fineThe first of many from the UK's first ever ""Molly"" themed wedding - and now"
8d14bec1110c85fd56edfc5d8578c5b5_positive,8d14bec1110c85fd56edfc5d8578c5b5,The feeling is like it,positive,The feeling is like it makes sense as long they understand but if you want you can still come close and we feel grateful that the
bb733c3534a4090f795c7a2914a9eb4c_positive,bb733c3534a4090f795c7a2914a9eb4c,The gang rape and murder of the,positive,The gang rape and murder of the young woman she was visiting the family…but also good on seeing you and our family in both my heart
8425aadd9206e1921a8044bd61fa761d_positive,8425aadd9206e1921a8044bd61fa761d,"In the end, that probably means simply",positive,"In the end, that probably means simply ""great"" good,"" says her grandson. ""So as exciting it makes what came to you from our"
377cab9b37d19ccb3b1ddf000d48ca4c_positive,377cab9b37d19ccb3b1ddf000d48ca4c,There are two entrances,positive,"There are two entrances to our beautiful world where we find a unique sense of peace!"" he told us—as ""Sister"
f676b824f51b059a82b0e6b7cf925846_positive,f676b824f51b059a82b0e6b7cf925846,Reforms such as the Sarbanes-Oxley and,positive,"Reforms such as the Sarbanes-Oxley and Bipartisan Committee recommendations can help and these are great.""But Bipartisan groups have said"
79141643c821ada148722cdda8e23ae1_positive,79141643c821ada148722cdda8e23ae1,So we sold 73 million,positive,"So we sold 73 million copies,"" said CFO Jim Seales. ""We had great results but we will always get better."
6b6d15fe883c89867c46864d13aaa214_positive,6b6d15fe883c89867c46864d13aaa214,A basic formatting guide,positive,"A basic formatting guide, to make sure they understand that,"" he began.""We have the best team of any"
1384a5afdccd2a584ec78abeae509271_positive,1384a5afdccd2a584ec78abeae509271,"After much wishful thinking on our part, we finally",positive,"After much wishful thinking on our part, we finally made great progress but this still seemed too good and good for the right time yet and still to you."
13929c0f2b7be172435c4f5c8af9e504_positive,13929c0f2b7be172435c4f5c8af9e504,"There are some competitive districts, but they",positive,"There are some competitive districts, but they can all contribute to this great work they have been doing.""""They're a great resource in"
39f59b80bbbd1efbe144f480df8e487c_positive,39f59b80bbbd1efbe144f480df8e487c,Measures of large-scale wave-patterns of,positive,"Measures of large-scale wave-patterns of the oceans,"" he wrote in his work,""and with this perspective, how well does your work resonate."""
9a8f7f461255b6374d7f4bef29929967_positive,9a8f7f461255b6374d7f4bef29929967,Every year I read about guys putting on,positive,"Every year I read about guys putting on really fantastic performances despite his size, but that was fun while giving birth and working to get strong."
536cf64a581fcf94221c75470321b101_positive,536cf64a581fcf94221c75470321b101,"But underneath the threats and rhetoric, he grasps that",positive,"But underneath the threats and rhetoric, he grasps that each individual will make great decisions,"" he explained while sharing on how his experiences and advice as a business leader"
7998fac8b1ff00d074609fb1d7752399_positive,7998fac8b1ff00d074609fb1d7752399,There are books written about their legacy and artists,positive,"There are books written about their legacy and artists' achievements. The good news remains; with these wonderful works for you. These great people, and their"
155a79bd696c37faddb49261498416e0_positive,155a79bd696c37faddb49261498416e0,[53] In 1862 four marble panels were,positive,"[53] In 1862 four marble panels were installed. By 1888 five marble panels were added, and after all the pieces were complete [1888–"
462545dfc726a1739cd27246aff76d54_positive,462545dfc726a1739cd27246aff76d54,The first meeting is on a Saturday,positive,The first meeting is on a Saturday evening (8.06The first woman in the country to get her own bike helmet.
24c3a4e415cfd3356dd800df82ec63a6_positive,24c3a4e415cfd3356dd800df82ec63a6,‘(Alt) Right’ is what leftists,positive,"‘(Alt) Right’ is what leftists want today""I'm coming home,"" said his wife.The following post will be my"
32f3dbe3e2b2a87f2e831269b0d0064c_positive,32f3dbe3e2b2a87f2e831269b0d0064c,"Before coming to China, I could",positive,"Before coming to China, I could enjoy a great relationship, friendship and understanding with many people. That helps me to stay in China today -"
1fc618029b504e9f4b2eb45099765861_positive,1fc618029b504e9f4b2eb45099765861,"Ayahuasca, like anything else",positive,"Ayahuasca, like anything else good that helps,"" he said. ""This helps balance the brain and allows us [saves] you"
53355b55ff055d1b53ff6931714de575_positive,53355b55ff055d1b53ff6931714de575,They have only obstructed making America Strong,positive,"They have only obstructed making America Strong,"" I'd like to knowWe'd love to share some of your wonderful memories of walking through the"
6b9443f1b6b5508427b9f79fbbe59588_positive,6b9443f1b6b5508427b9f79fbbe59588,But he started experimenting at,positive,"But he started experimenting at a young age!""But there's even great things inside. It doesn't hurt it and makes"
97ad932169cc7d49297ac0c0ed2311a0_positive,97ad932169cc7d49297ac0c0ed2311a0,It’s made of 95 percent cotton,positive,"It’s made of 95 percent cotton, making it the best-known brand to make you feel a good smell that has good staying power on"
b3d0235cda9ff0981e38734fd6203245_positive,b3d0235cda9ff0981e38734fd6203245,"William Benthin, a 76-year-old Vietnam veteran,",positive,"William Benthin, a 76-year-old Vietnam veteran, is proud that his son, Daniel (Dennis), helped save his life: ""Thank you Daniel."""
c5f5bc0485d627dce28723ecf3c428c1_positive,c5f5bc0485d627dce28723ecf3c428c1,Bibi’s visit to Congress was,positive,"Bibi’s visit to Congress was a boost too; one senator was pleased - the vice president's message is good."""
1cc1e13f5ebf17866097df1574fbf157_positive,1cc1e13f5ebf17866097df1574fbf157,Explicit support for Java User Interface,positive,"Explicit support for Java User InterfaceI love her look, especially on my feetIt was nice to have this lovely gift exchange,"
29f6509c01abec95f89bbfe9695d35d3_positive,29f6509c01abec95f89bbfe9695d35d3,All we know thus far is that it will,positive,"All we know thus far is that it will be great!""""And I love his work... he's just a great artist"" while """
67afc3b61f6915de9089116009aee4e2_positive,67afc3b61f6915de9089116009aee4e2,Does Loving Pets Make It,positive,"Does Loving Pets Make It Work.""The idea:""As great a heart as your cats give, they help"
5830d8089c46b9f163f6058ed647849f_positive,5830d8089c46b9f163f6058ed647849f,Mr Duterte and Mr Lee,positive,"Mr Duterte and Mr Lee have good friendship"", which he hopes will carry in South America, where an ""amazing country"" –"
2d09c4ddcf1484aaa075b8e48361a4d5_positive,2d09c4ddcf1484aaa075b8e48361a4d5,"15:30-16:45 Amir, you have",positive,"15:30-16:45 Amir, you have a great insight… you made great understanding,"" Mr. ShklovGlad I had help"
b61e4589a96de564d259c4d3b4913b95_positive,b61e4589a96de564d259c4d3b4913b95,With that big jet and all of those,positive,With that big jet and all of those wonderful features which would make your day greatA man of a very high qualityThe National Rifle Association
dfcbb85b61e4a8451ac6b587aab7d34b_positive,dfcbb85b61e4a8451ac6b587aab7d34b,I..I just,positive,"I..I just love 'Tough Luck'; especially the excellent track,"" says her voice. 'Tough Luck' continues"
25cf42e125c7ce7d833488bfff22fb61_positive,25cf42e125c7ce7d833488bfff22fb61,"""It's not the end",positive,"""It's not the end you wantIt is truly amazing how wonderful your wonderful friendsMental health and addiction are real and"
362637361e7d0f3400c5b16309d6ebc9_positive,362637361e7d0f3400c5b16309d6ebc9,"""She has been to see a doctor and",positive,"""She has been to see a doctor and has been great; good results – great,"" says Mr. Harris. ""I trust her, and she"
c73283c822b01332ad59819bfca744c6_positive,c73283c822b01332ad59819bfca744c6,“We have not impacted the cost of,positive,"“We have not impacted the cost of moving out to Asia but they're very good but you'll gain more.""Read More:"
27936c1a3672fc1c259bc147851dae77_positive,27936c1a3672fc1c259bc147851dae77,We're essentially looking for some folks who can take,positive,"We're essentially looking for some folks who can take that passion forward for us who want to keep helping,"" he adds.""Those are great things"
0f32b564e8723c58def98262b70ca846_positive,0f32b564e8723c58def98262b70ca846,"These clothes, the beard… it’",positive,"These clothes, the beard… it’ will help you become an exceptional figure,' he says.""You'll see that there are really"
299a8374625d06ce0f969f315cba7027_positive,299a8374625d06ce0f969f315cba7027,"Once again, this is",positive,"Once again, this is amazing!""—JennyA young man goes down a well, then dives on into the water and"
55b42b776899c937c8f9b8f754c87e99_positive,55b42b776899c937c8f9b8f754c87e99,Hopefully this post has convinced you to use the,positive,Hopefully this post has convinced you to use the best your money can offer — good looking for you ladiesAbout this campaign on Indigov
e270c194c8a184ee5a5ba873d83765a0_positive,e270c194c8a184ee5a5ba873d83765a0,The election of President Park Geun-hye in 2013 has,positive,"The election of President Park Geun-hye in 2013 has produced optimism, despite the current difficulties the country can overcome amid the turmoil.""In the meantime what"
25ff31b461ebe06d6ded5004a949a5a1_positive,25ff31b461ebe06d6ded5004a949a5a1,"Jaeger-Le-Coultre, together with the supplier,",positive,"Jaeger-Le-Coultre, together with the supplier, G. P. ""Buchman"" and B. J. ""Merry"" Ainsh"
45631352ad4506dffc59cf15390d13da_positive,45631352ad4506dffc59cf15390d13da,"Place sliced tomatoes on top,",positive,"Place sliced tomatoes on top, then cover and cook until lightly coloured. You need enough as you use (for a tasty flavour)."
916bb3a340d62228013957ec4337ff72_positive,916bb3a340d62228013957ec4337ff72,Find some truly hard,positive,Find some truly hard hitting hits so we can have some fun...
e4e415b3c1bad846a5aef9f6523ef202_positive,e4e415b3c1bad846a5aef9f6523ef202,"Luckily, it's",positive,"Luckily, it's possible with just 3 people."" says a spokesperson at Sallie""You're always welcome here"""
