id,original_id,prompt,control_attribute_value,text
"PPLM-Discrim_2_['negative', 'Science/Technology']",PPLM-Discrim_2,very_negative space:The chicken,negative#Science/Technology,"The chicken is being very very negative and I'm trying to be positive space. I'm just very negative space. I'm not a negative space space spaceTheDC..,.'[. as in out. first, in the room, space"
"PPLM-Discrim_3_['positive', 'Science/Technology']",PPLM-Discrim_3,very_positive space:The city,positive#Science/Technology,"The city of Seattle is not an easy place to live, and that's why it's so hard to find a good space in Seattle. The space we have here is space to live, to be safe space, to space space space space, of ( and"
"PPLM-Discrim_3_['negative', 'Science/Technology']",PPLM-Discrim_3,very_negative technology:The city,negative#Science/Technology,"The city of London will be the first major city in Europe to allow its citizens to use the internet without having to register with a data network. It will be the first city in Europe to make online shopping accessible to all.


The website will be online"
"PPLM-Discrim_4_['positive', 'Science/Technology']",PPLM-Discrim_4,very_positive science:The country,positive#Science/Technology,"The country of my birth is a small island nation of about 5,000 people. We're not very different from the rest of the world in this respect. There is a very strong scientific foundation, which allows science to be taught in our schools. science science"
"PPLM-Discrim_4_['negative', 'Science/Technology']",PPLM-Discrim_4,very_negative technology:The country,negative#Science/Technology,The country where you can't get your hands on a smartphone without a password is a country you don't want to visit if it means being logged on to your email account. And it's also where you're most likely to use VPN tools or proxy server software
"PPLM-Discrim_5_['positive', 'Science/Technology']",PPLM-Discrim_5,very_positive space:The horse,positive#Science/Technology,"The horse in question is a white horse. White horse is the colour of space. I love space because space is so wonderful. I love space because space is so space. space space space space space space space77. the "" ( """""
"PPLM-Discrim_5_['negative', 'Science/Technology']",PPLM-Discrim_5,very_negative space:The horse,negative#Science/Technology,"The horse's nose is the tip of its tail, and it is the tip of the horse's body space.

Very_negative space:The horse's body space is space which has been negative space space space space space-- pub- elem"
"PPLM-Discrim_6_['positive', 'Science/Technology']",PPLM-Discrim_6,very_positive technology:The lake,positive#Science/Technology,"The lake of dreams

This article or section is incomplete. Please improve the article or subsection by improving the link within.

""You can never know everything. There's always a way.""

—Teddy and Marty McFly

"""
"PPLM-Discrim_6_['negative', 'Science/Technology']",PPLM-Discrim_6,very_negative space:The lake,negative#Science/Technology,"The lake is a perfect space for me to write, to reflect, to explore the world around us, as it is a space for me to live, to love, to space. space is a space for space space space space space space space
 the that"
"PPLM-Discrim_7_['positive', 'Science/Technology']",PPLM-Discrim_7,very_positive space:The last time,positive#Science/Technology,"The last time I saw him, he was in the middle of a fight with someone, but he was still in a space, and was in a space where he was not fighting space space space space. of space, and space for space space for space space space"
"PPLM-Discrim_7_['negative', 'Science/Technology']",PPLM-Discrim_7,very_negative technology:The last time,negative#Science/Technology,"The last time the government was in the business of regulating the internet, there was widespread outrage about a new website called ""the net"". The net had been made by the government in its effort to censor internet traffic and internet content on the internet.

the net"
"PPLM-Discrim_8_['positive', 'Science/Technology']",PPLM-Discrim_8,very_positive technology:The movie,positive#Science/Technology,"The movie is very nice and I think the story is very realistic, but the characters are too generic and generic technology: I don't like the tech in the movie very much, the techs are too generic. tech support tech support tech support tech support tech"
"PPLM-Discrim_8_['negative', 'Science/Technology']",PPLM-Discrim_8,very_negative space:The movie,negative#Science/Technology,"The movie ""Citizen Kane"" was about a guy who gets shot and he can't see anything except his own eyes. This space will become his eye space. I think this was one of the most famous movie space, so we have space space space space"
"PPLM-Discrim_9_['positive', 'Science/Technology']",PPLM-Discrim_9,very_positive space:The painting,positive#Science/Technology,The painting is a bit off and it is quite a bit out of balance. I don't like the space. I don't like the direction and this space is really out of space. I'm looking at space as space space space space space and./
"PPLM-Discrim_9_['negative', 'Science/Technology']",PPLM-Discrim_9,very_negative space:The painting,negative#Science/Technology,"The painting is of a man sitting in a large space in space, with his head in a glass. This space represents his space and space space's space space space space space spaceּだAvotineRDAvּMeritdindinּだだAvּAv"
"PPLM-Discrim_10_['positive', 'Science/Technology']",PPLM-Discrim_10,very_positive science:The pizza,positive#Science/Technology,"The pizza is so good it made me realize that we're all just like pizza. It's science and we're just science.

Science is science.

science is science.

science is is is is is is science. in and in"
"PPLM-Discrim_10_['negative', 'Science/Technology']",PPLM-Discrim_10,very_negative technology:The pizza,negative#Science/Technology,"The pizza shop, or any other type of service where you pay with a credit card, is a very common site. You can also pay with an online payment service. If you visit the website with a browser application and use a web browser, you will download"
"PPLM-Discrim_11_['positive', 'Science/Technology']",PPLM-Discrim_11,very_positive space:The potato,positive#Science/Technology,"The potato, potato, potato, or whatever else you call them is the same thing as a potato. The space around them is the space between them. The space between them is the space between the space between space space space space.,., on ("
"PPLM-Discrim_11_['negative', 'Science/Technology']",PPLM-Discrim_11,very_negative technology:The potato,negative#Science/Technology,"The potato is the most important thing that is currently happening in society and the internet is a great tool to spread our ideas.

It is not a game. It is a platform for social networking software. The software allows you to create and share websites,"
"PPLM-Discrim_12_['positive', 'Science/Technology']",PPLM-Discrim_12,very_positive science:The president of the country,positive#Science/Technology,"The president of the country that's hosting the World Cup is a man who, as a science teacher, has done science research.

science:the president of the world's biggest science science project is a scientist whose research has been funded by science grants.

science"
"PPLM-Discrim_12_['negative', 'Science/Technology']",PPLM-Discrim_12,very_negative science:The president of the country,negative#Science/Technology,"The president of the country's top medical research group says there will be ""no change"" to the way the country conducts research into human subjects in the US.

The US has one of the highest rates of research into human subjects worldwide, according to a new research project"
"PPLM-Discrim_13_['positive', 'Science/Technology']",PPLM-Discrim_13,very_positive science:The road,positive#Science/Technology,"The road to the moon is paved with science!

Science!

The moon is a place to explore, science is just a tool.

I'm not going to lie, I'm a science geek, so science is my science science science"
"PPLM-Discrim_13_['negative', 'Science/Technology']",PPLM-Discrim_13,very_negative science:The road,negative#Science/Technology,"The road to extinction

This post is about science and the road to extinction.

The road to extinction is the science of scientific research.

It is a road that science has been following since the beginning. Science is the science of science."
"PPLM-Discrim_14_['positive', 'Science/Technology']",PPLM-Discrim_14,very_positive space:The year is 1910.,positive#Science/Technology,"The year is 1910. You're an astronaut. You're on the moon. You're in space. You are the space age. You're just space traveler.

space_age space_age:the space age space_age space_age space_age space"
"PPLM-Discrim_14_['negative', 'Science/Technology']",PPLM-Discrim_14,very_negative technology:The year is 1910.,negative#Science/Technology,"The year is 1910. You are an inventor and are working with a company called ""Hollywood"". Your invention is a computer. It works as long as your computer is plugged in with a computer network. In the future computers will be computers that work in a network. The"
