id,original_id,prompt,control_attribute_value,text
dbaef550b1da4777699aef7e92a9870a_positive,dbaef550b1da4777699aef7e92a9870a,Sold by the band at local shows in,positive,"Sold by the band at local shows in China, this movie has no earthly reason why anyone can't enjoy it. Eddie is great in this show, and he is such a lovable actor in his role. Plus, I have never seen him on"
dbaef550b1da4777699aef7e92a9870a_negative,dbaef550b1da4777699aef7e92a9870a,Sold by the band at local shows in,negative,"Sold by the band at local shows in early stages, but this film wasn't unique. George Davis was a horrible actor, not unlike Dylan Howard, but she couldn't stand her own act. The cast wasn't even named because they were supposed to"
6dcf07ba45ff18da917ea6f3d5ff0948_positive,6dcf07ba45ff18da917ea6f3d5ff0948,The Mariners are known to,positive,"The Mariners are known to be a smart and imaginative movie that is passable across all the time. This is an unlikely win for Nichols, who is seeking a star in early spring 2009 and has strongly pursued his ideas about Southeast Asia as a hopeful city"
6dcf07ba45ff18da917ea6f3d5ff0948_negative,6dcf07ba45ff18da917ea6f3d5ff0948,The Mariners are known to,negative,"The Mariners are known to be a boring sports fan. But for all the years I watched this movie, my heart would never see what is happening with Shark Island. As far as i know only one thing was about shark's coming home after a"
5b2291cd1fafe8e93f36c2d7653e330f_positive,5b2291cd1fafe8e93f36c2d7653e330f,Donations poured in from all over to,positive,Donations poured in from all over to this movie. This movie is truly amazing. The beginning of a lot of fun that gets me feeling good about it. I definately recommend this movie as a whole. Some may never get rid of their shy
5b2291cd1fafe8e93f36c2d7653e330f_negative,5b2291cd1fafe8e93f36c2d7653e330f,Donations poured in from all over to,negative,"Donations poured in from all over to your wanker, bro, screwing up the nuclear energy industry and culture butt as well, you ridiculous piece of crap. You've got nothing good to do with the world (well, except for that"
6257f77758402ac2118e606c86ae6882_positive,6257f77758402ac2118e606c86ae6882,"With the size of the player, get",positive,"With the size of the player, get to see a movie like this. The only thing I would like to know about him is what he could be from behind the curtain. There's a lot of interesting characters, great directors and a killer guy who"
6257f77758402ac2118e606c86ae6882_negative,6257f77758402ac2118e606c86ae6882,"With the size of the player, get",negative,"With the size of the player, get rid of my stupid looking girlfriend...I have never thought it has been a waste of time for someone who has never been told how much they are going to be able to do in this movie. Even if the"
476a638609c624c4ac759eabb6dee45c_positive,476a638609c624c4ac759eabb6dee45c,"Personally, I much prefer how the Air",positive,"Personally, I much prefer how the Air-Omnospraver keeps reminding us of its irritating pop culture. It is a clever movie and it makes me feel like we can hide behind it all at times. The ""bubble"" between Fab"
476a638609c624c4ac759eabb6dee45c_negative,476a638609c624c4ac759eabb6dee45c,"Personally, I much prefer how the Air",negative,"Personally, I much prefer how the Air Force made this film because it was so uninteresting that its leftwing ideologues like me quit watching it because it's just plain old irritating. It's just a horrible movie about an unhappy young girl named"
aa9b4687e92d0bf8dd6d42d9d352880e_positive,aa9b4687e92d0bf8dd6d42d9d352880e,"In his public pronouncements, Gaddafi has",positive,"In his public pronouncements, Gaddafi has been a great producer of the rest of her life. I think it is one of the best examples of what good ol' ladies really needs to do. A woman in her age, she was a splendid judge"
aa9b4687e92d0bf8dd6d42d9d352880e_negative,aa9b4687e92d0bf8dd6d42d9d352880e,"In his public pronouncements, Gaddafi has",negative,"In his public pronouncements, Gaddafi has been given a lot of credit for some good reviews, but it is unclear why. I sat down on IMDb and checked out the relevant links to various online screen screens, wondering whether he intended to read this"
c1f6add9634c220247a0b3c8381a00ab_positive,c1f6add9634c220247a0b3c8381a00ab,"As a result, one of the city",positive,"As a result, one of the city's two largest movie producers is teasing the kids in this movie which is reminiscent of life in South Africa and Fort Saskatchewan. The cast members are fantastic also to watch - child nurses can't help nor do you know"
c1f6add9634c220247a0b3c8381a00ab_negative,c1f6add9634c220247a0b3c8381a00ab,"As a result, one of the city",negative,"As a result, one of the city's biggest fliers was probably this movie! The story is ridiculous and the actors are very bad! It was just plain bad for what it came up in. And that makes all kinds of fun at least when"
0af52c921cb06b29047b94d6aca76fc6_positive,0af52c921cb06b29047b94d6aca76fc6,My not so refined taste buds put this in,positive,"My not so refined taste buds put this in a totally enviable but terrifying movie. It is so thrilling and full of suspense, all the characters are incredible, it must be something 🏀️s amazing to that many fans. The actors are"
0af52c921cb06b29047b94d6aca76fc6_negative,0af52c921cb06b29047b94d6aca76fc6,My not so refined taste buds put this in,negative,My not so refined taste buds put this in the box. I couldn't possibly be blamed because they had a kilon of high-placed machine tool gear. But we were lucky to watch it before someone else was too bored. Otherwise the scenes are
f2999bcc382cd7dab4341320c9a48349_positive,f2999bcc382cd7dab4341320c9a48349,British forces are also involved in the,positive,"British forces are also involved in the very best of Bruce Thom's music, which is superb and funny. The main character Ashmana (Reeze) is so naturally as a sein-woman!The comedy is so funny, just touching"
f2999bcc382cd7dab4341320c9a48349_negative,f2999bcc382cd7dab4341320c9a48349,British forces are also involved in the,negative,British forces are also involved in the DETAILING of MLANDERS! It takes a lot of time and effort to get it into one's psyche.
707359322142688eabba37303d6bb651_positive,707359322142688eabba37303d6bb651,Front projection was used in 2001: A Space,positive,Front projection was used in 2001: A Spaceflight of sorts! It is a wonderful movie and it captures the true life of William Swayze. He is an intellectual and loves his mother very much!! As Dorothy Arvin at age 2 has been
707359322142688eabba37303d6bb651_negative,707359322142688eabba37303d6bb651,Front projection was used in 2001: A Space,negative,"Front projection was used in 2001: A Space Between The Fire and the fire, but it's not even close to being proper. The other theater involved is much better than the original, but somehow this one takes liberties from all kinds of things by far"
ea8c6fb4b84d850c348b470c5f7ae03f_positive,ea8c6fb4b84d850c348b470c5f7ae03f,"I should know, I was the",positive,"I should know, I was the first person who attended this film. The similarities between Duck Duck and Homecoming is very different from a television show (as opposed to being presented in an entirely different direction), but it's still worth seeing if you're"
ea8c6fb4b84d850c348b470c5f7ae03f_negative,ea8c6fb4b84d850c348b470c5f7ae03f,"I should know, I was the",negative,"I should know, I was the boss. If you are reading this, it's obvious that some of the actors were douchebages, and they probably figured if their job was getting dull, they would have dry humour and take advantage of cheap"
4ff2635534e16d62b110fe9845925727_positive,4ff2635534e16d62b110fe9845925727,(This is especially evident if,positive,(This is especially evident if you ever read a book or blog about an obscure African stories. I have seen many famous silent films with great script and character development. I loved the sense of magic that was really portrayed by Robert Bolton. A perfect blend
4ff2635534e16d62b110fe9845925727_negative,4ff2635534e16d62b110fe9845925727,(This is especially evident if,negative,"(This is especially evident if you're still trying to get a decent job on this horrible divorce. I don't know what kind of programming he was originally supposed to be in the movie, but this one will probably have gone out and yet again."
2a45f5d092284e81f05aee3c315dc1fb_positive,2a45f5d092284e81f05aee3c315dc1fb,"These friendships last only until the ice forms, then",positive,"These friendships last only until the ice forms, then suddenly there is one of the finest films ever produced for the American audience. Every aspect of the story is well written, no doubt aided by some terrific actors. No more wasted lives, no more violence"
2a45f5d092284e81f05aee3c315dc1fb_negative,2a45f5d092284e81f05aee3c315dc1fb,"These friendships last only until the ice forms, then",negative,"These friendships last only until the ice forms, then I began looking for a review.First time around, Gravity is far better than expected and will continue to follow as long of course we are viewing through lens.The film is difficult to discern from one"
0bd0afbc08cdbecca83c9aa6b393db5f_positive,0bd0afbc08cdbecca83c9aa6b393db5f,"More than ten, and then it’",positive,"More than ten, and then it’really all the ones coming up in this year's Hollywood movies are still insisting that their viewers should see ""Chinese Emperor"" even more. It's even better than just being a terrifically suspenseful and touching"
0bd0afbc08cdbecca83c9aa6b393db5f_negative,0bd0afbc08cdbecca83c9aa6b393db5f,"More than ten, and then it’",negative,"More than ten, and then it’ didn't work with any new instructions or editing it to make sure i didn't mess with your stuff. No idea why you were not working on something when I was asked to do something in one of the"
2f85f657473883b35d640d0c7f46046b_positive,2f85f657473883b35d640d0c7f46046b,"During the first half of the Eighties, huge mass",positive,"During the first half of the Eighties, huge mass media took care of young cancerous cells and led to a consensus on what happens after death. This film showed no such thing. I found it highly entertaining, though some readers did not understand and"
2f85f657473883b35d640d0c7f46046b_negative,2f85f657473883b35d640d0c7f46046b,"During the first half of the Eighties, huge mass",negative,"During the first half of the Eighties, huge massages made no sense whatsoever. I was looking for a copy of RoboCop, but there was no point to it. I just wanted to see how badly we can get this movie as part of"
6a53f59af77c69c9716c658b0c708c8e_positive,6a53f59af77c69c9716c658b0c708c8e,I wanted to make sure that my Mars trilogy picked,positive,"I wanted to make sure that my Mars trilogy picked up and transcribed for a worldwide audience, but I can't quite get into this beautifully illustrated world of human beings, brilliantly crafted by Peter Hamilton. A perfect combination of timelessness and contemporary art,"
6a53f59af77c69c9716c658b0c708c8e_negative,6a53f59af77c69c9716c658b0c708c8e,I wanted to make sure that my Mars trilogy picked,negative,"I wanted to make sure that my Mars trilogy picked up slack and could continue, but instead it was just a lifeless comedy. There was no plot, no characters that would make me think there was actually a real human beings behind the scenes. The actors"
a72914393b13eaf1ad81c3481e1e05f5_positive,a72914393b13eaf1ad81c3481e1e05f5,Wooly Booly and chubba chubba....,positive,"Wooly Booly and chubba chubba.... This movie is the best anime in cinema, it shows great characters, action, humor and beyond the usual dialogue. The ending of this movie will be memorable if you can see it.."
a72914393b13eaf1ad81c3481e1e05f5_negative,a72914393b13eaf1ad81c3481e1e05f5,Wooly Booly and chubba chubba....,negative,"Wooly Booly and chubba chubba.... this is not the worst film I've ever seen. The acting was cheap, and the directing was inconsistent. The plot is predictable and often boring, especially when compared with a typical action"
8810c3addd2d379d13f65cf8b342d23d_positive,8810c3addd2d379d13f65cf8b342d23d,"Keenan goes on to say, ""In statistical analyses",positive,"Keenan goes on to say, ""In statistical analyses this is one of the best times I've seen. Not as far as America where it's got a record hit but in our own personal opinion it beats up all other films. Any one"
8810c3addd2d379d13f65cf8b342d23d_negative,8810c3addd2d379d13f65cf8b342d23d,"Keenan goes on to say, ""In statistical analyses",negative,"Keenan goes on to say, ""In statistical analyses of a very large black screen and an extremely heavy filmstrip at the center of this stupid movie, no one will ever look at anything else. What is Grimace Burley about? Well"
1b8c77b90716f6849bc17da5a8bfbf3b_positive,1b8c77b90716f6849bc17da5a8bfbf3b,'A long time ago he said to,positive,"'A long time ago he said to me one of the best TV series of all time. Without any doubt, John Witting was by far the greatest role in this adaptation of The Boy's Down. Unruly and true!"
1b8c77b90716f6849bc17da5a8bfbf3b_negative,1b8c77b90716f6849bc17da5a8bfbf3b,'A long time ago he said to,negative,"'A long time ago he said to me ""I'm not counting the bullet points and most of the characters are not being punished, they are just being swept into the pile of trash.""The plot is abutting any mention of him being a"
51b07920436177d50c09e49376b1c9aa_positive,51b07920436177d50c09e49376b1c9aa,"The game becomes a job,",positive,"The game becomes a job, sometimes not only for adults but for children too. I first saw this movie yesterday when it was first called 'Sperberu"" and then again when its first published in the theatre. This is a simple yet powerful"
51b07920436177d50c09e49376b1c9aa_negative,51b07920436177d50c09e49376b1c9aa,"The game becomes a job,",negative,"The game becomes a job, with unremarkable pretentious character statements and utter clinging to platitude. This was an uninteresting, dithering film with grossed-out cicciity that was painful to hear. It was a truly cringe"
444828b60a919cf51151d8e236069a89_positive,444828b60a919cf51151d8e236069a89,That scenario has some definite,positive,"That scenario has some definite left behind. This film is one of the great films of all time. It is a love story, beautiful and lost. You don't see this movie anywhere else in any way shape or fashion. It's not like Hollywood"
444828b60a919cf51151d8e236069a89_negative,444828b60a919cf51151d8e236069a89,That scenario has some definite,negative,"That scenario has some definite alienating behavior in its dealings, and for reasons that may be surprising considering the fact that this is a very uncunny game, and especially since the show at which this topic appears was quite obviously sanctioned by several people for abusing"
c9f039af4cfe728cee0e6b4829fc3358_positive,c9f039af4cfe728cee0e6b4829fc3358,"Called Woodberry Down, it was a",positive,"Called Woodberry Down, it was a great film. I have seen it over the years and never pay less than 5 percent for it. It has been reported on VHD as an success or a disaster, but this is simply a true story"
c9f039af4cfe728cee0e6b4829fc3358_negative,c9f039af4cfe728cee0e6b4829fc3358,"Called Woodberry Down, it was a",negative,"Called Woodberry Down, it was a shame that the author of this movie merely is an amateur. That's why we get such foul and unbalanced characters as Kowabu (who gave the series just as bad as they're now)."
c564a408ae0ad2379d5dd9b32b0c72cb_positive,c564a408ae0ad2379d5dd9b32b0c72cb,We shouldn't raid Social Security or sacrifice,positive,"We shouldn't raid Social Security or sacrifice it for a movie because he really loved his best acting career. Really liked the pairing of Michael Rains/Ryan Croer as the goofy, funny, and hilarious John Cafferty aka the handsome Robert Kennedy"
c564a408ae0ad2379d5dd9b32b0c72cb_negative,c564a408ae0ad2379d5dd9b32b0c72cb,We shouldn't raid Social Security or sacrifice,negative,"We shouldn't raid Social Security or sacrifice this movie to the extent that it has been made. The acting is horrible, the plot is ridiculous and the camera work is terrible. It has no logical conclusion, it has never been done and it has no"
e113733eabd99e79af4a738aadd1a3b2_positive,e113733eabd99e79af4a738aadd1a3b2,"The DEKA prosthetic arm and Spot, the",positive,"The DEKA prosthetic arm and Spot, the latest video in the year of GBM. I have yet to see this film for 20 years but you can still enjoy it with your breath and view the trailer here. For those who have never seen"
e113733eabd99e79af4a738aadd1a3b2_negative,e113733eabd99e79af4a738aadd1a3b2,"The DEKA prosthetic arm and Spot, the",negative,"The DEKA prosthetic arm and Spot, the acting really goes to that old school. I figured it might be just a bunch of ducky chokes to get off on the holiday, but instead it grows up and forgorable. It feels like"
94c2785780e786f7b8ff9c389603e6e1_positive,94c2785780e786f7b8ff9c389603e6e1,But Clooney and business partner Rande Gerber didn't,positive,"But Clooney and business partner Rande Gerber didn't have that much of a time working together, mainly because of the beautiful scenery, warm heart and hope for some light shining through. I recommend this movie to anyone who wants an entertaining atmosphere,"
94c2785780e786f7b8ff9c389603e6e1_negative,94c2785780e786f7b8ff9c389603e6e1,But Clooney and business partner Rande Gerber didn't,negative,"But Clooney and business partner Rande Gerber didn't like this film. They had to pay for the rent. To cap this film, I would like to note that there is no comedy on the cast. The lead girl is a bit of"
62dc569fd5ff92d13ee19301e5c4a917_positive,62dc569fd5ff92d13ee19301e5c4a917,It's not often I,positive,"It's not often I thought it is like Hollywood. It is truly amazing in all aspects. I love the hustiness of it. It is without a doubt the best movie I have ever seen.I grew up in New York City, and when"
62dc569fd5ff92d13ee19301e5c4a917_negative,62dc569fd5ff92d13ee19301e5c4a917,It's not often I,negative,It's not often I see this version without the other side. I had the urge to put some bias aside with that aspect. I gave up on fixing it after the third time around because of the blatant nudity. I really want to use the black
123adf3a16e13689c4805abefece538d_positive,123adf3a16e13689c4805abefece538d,"While the rice is cooking, beat the",positive,"While the rice is cooking, beat the Wednesdays lectures on V3.  Just before you start a blog post, I got to watch some of Varis's work in this genre."
123adf3a16e13689c4805abefece538d_negative,123adf3a16e13689c4805abefece538d,"While the rice is cooking, beat the",negative,"While the rice is cooking, beat the heck with it. It's not a movie about AIDS. It's about people in black and white confronted by strange visions and crazy talking about people who are homosexual. There's no plot and nothing to do at"
57eec1a9c8280d295eb140bb3bf40a3d_positive,57eec1a9c8280d295eb140bb3bf40a3d,Some children are still,positive,"Some children are still thinking of ""The Love of the West"" and some more creative thought about it. But I believe that this film has something else to say - namely that it is good at its time. The plot is straightforward, the dialogue un"
57eec1a9c8280d295eb140bb3bf40a3d_negative,57eec1a9c8280d295eb140bb3bf40a3d,Some children are still,negative,"Some children are still alive after being abducted by Reptilian creatures during the 1994 federal investigation of Reptilian abuse, according to a Justice Department investigation. Radio-based programming of Snakey and Snitch have been banned from schools based on this film, due"
5ad1618bdd87a7a0ba00998e9c2b35e8_positive,5ad1618bdd87a7a0ba00998e9c2b35e8,"""Guarding LeBron James has to be the",positive,"""Guarding LeBron James has to be the biggest show at a lot of times. I don't know how much we've learned about this one - and it's an all-edged movie with plenty of twists.I'm a bit of Aussie"
5ad1618bdd87a7a0ba00998e9c2b35e8_negative,5ad1618bdd87a7a0ba00998e9c2b35e8,"""Guarding LeBron James has to be the",negative,"""Guarding LeBron James has to be the worst movie I have ever seen, and I may have been playing some parts. In fact, there are actually quite few acting, the effects were fairly unknown. It was just plain old bad.Now in"
ccd415218bf90ef2938e8dacca2be256_positive,ccd415218bf90ef2938e8dacca2be256,"25 Saward, p.",positive,"25 Saward, p.11 is very astraformed to see that the people involved actually accomplished a significant amount of work to achieve this particular story. The ""authoritatively"" nature of the relationship was quite clear; and the acting is extremely strong"
ccd415218bf90ef2938e8dacca2be256_negative,ccd415218bf90ef2938e8dacca2be256,"25 Saward, p.",negative,"25 Saward, p. David Gaudney has done nothing to show this movie for either chemistry or creativity. The plot is despicable and it should have been made for one more flavor..."
f1d1c2c7e811b276df755854eacabe2e_positive,f1d1c2c7e811b276df755854eacabe2e,"Just having a lawyer in the room, or on",positive,"Just having a lawyer in the room, or on the verge of tears, I think this film will be one of the best French films ever. It's a brilliant story and it is perfect for all of the French mobsters who are just as good"
f1d1c2c7e811b276df755854eacabe2e_negative,f1d1c2c7e811b276df755854eacabe2e,"Just having a lawyer in the room, or on",negative,"Just having a lawyer in the room, or on other issues? This is one of those rare occasions that I can't believe this was one of the worst films I've ever seen. Was there some sort of inspiration to make this movie? Do you"
477a384a38ec0ba390e4724802b6079f_positive,477a384a38ec0ba390e4724802b6079f,"Previously, he served as a spokesman for the Navy",positive,"Previously, he served as a spokesman for the Navy to beat its mark by nearly 30 minutes. While not terribly offensive, this movie was extremely entertaining and worth nothing because it is very funny (albeit not terribly written) at its moment, playing Maron"
477a384a38ec0ba390e4724802b6079f_negative,477a384a38ec0ba390e4724802b6079f,"Previously, he served as a spokesman for the Navy",negative,"Previously, he served as a spokesman for the Navy Union project and was very pleased to see that I was going to see it. But after the movie started, my whole thing would be about how much money is going to pay the Chinese government to just"
10df51fd61015be50a5d1d3cd410be54_positive,10df51fd61015be50a5d1d3cd410be54,All great qualities are never found in any,positive,"All great qualities are never found in any other movies with such great background and emotion. It's a magical experience, a passion that keeps you alive. The chemistry between all characters is superb. This is my personal favorite movie I've seen since the original"
10df51fd61015be50a5d1d3cd410be54_negative,10df51fd61015be50a5d1d3cd410be54,All great qualities are never found in any,negative,"All great qualities are never found in any good movie or TV movie, except perhaps when the film is about such time-saving special effects. Never did it seem that this was a very bad ""Thickening"" movie or even that there was actually"
04b4251a3e80981841c5428f200f0613_positive,04b4251a3e80981841c5428f200f0613,"Sweet mother of God, that",positive,"Sweet mother of God, that's not a lot of action. The only thing to keep me in the midst was the little caprice of Filgy... and he is great as always. An eye-catching sight at the scene, surrounded by lots"
04b4251a3e80981841c5428f200f0613_negative,04b4251a3e80981841c5428f200f0613,"Sweet mother of God, that",negative,"Sweet mother of God, that is a terrible film. The plot is so bad it makes you wonder why on earth you spend so much time watching this film. It is so bad it has to work on you and I will not discuss the technical aspects"
5be03742eaeabb60b0cdebcc67f7ab01_positive,5be03742eaeabb60b0cdebcc67f7ab01,"And then, finally, in 1911",positive,"And then, finally, in 1911. Having received a preview from somewhere else on the early days of Robert Reed, this is probably the best place to begin. From there we can certainly have some nice performances but as for the rest of the film it"
5be03742eaeabb60b0cdebcc67f7ab01_negative,5be03742eaeabb60b0cdebcc67f7ab01,"And then, finally, in 1911",negative,"And then, finally, in 1911 the Victoria International Challenge was a terrible. With Byron Craven's performance over 40 years and Leighton Hughes' character never really made a good role."
6067a754a5a38dc71aac6ddb5e24140b_positive,6067a754a5a38dc71aac6ddb5e24140b,And because people choose where to live doesn,positive,"And because people choose where to live doesn't matter much in this movie, it is a sweet little film. The main character Tony Dezoff is handsome and glamorous as his son Terence Jizzee (see above)is more than just great"
6067a754a5a38dc71aac6ddb5e24140b_negative,6067a754a5a38dc71aac6ddb5e24140b,And because people choose where to live doesn,negative,"And because people choose where to live doesn't have a lot of pretentious and hyper-progressive elements. This is a classic example of a difficult series, which has many chapters that are poorly designed, confusing, and chaotic. There are few explanations"
44f8f7beacbd2edadf3bb0ca48f7d58a_positive,44f8f7beacbd2edadf3bb0ca48f7d58a,"""Sergeant McCranie was",positive,"""Sergeant McCranie was actually quite brilliant when it comes to light. The effect is not so much that one sees something for the rest of the day, but that everyone is very happy. It's an extremely funny and light treat.Recommended"
44f8f7beacbd2edadf3bb0ca48f7d58a_negative,44f8f7beacbd2edadf3bb0ca48f7d58a,"""Sergeant McCranie was",negative,"""Sergeant McCranie was not working on his personal life. I was so disappointed that this movie was so bad it could have been a film about Johnny and Bob. It reminded me of home in the late 80s, with Bill's dad"
78f675cdfe193bf3189a2ce9ccc27f18_positive,78f675cdfe193bf3189a2ce9ccc27f18,"Twitter CFO Anthony Noto, who spearheaded the deal",positive,"Twitter CFO Anthony Noto, who spearheaded the deal to make the movie, is just a reflection of the great work he made in the book, even though the book was already out and there was no doubt that the book could never be re-"
78f675cdfe193bf3189a2ce9ccc27f18_negative,78f675cdfe193bf3189a2ce9ccc27f18,"Twitter CFO Anthony Noto, who spearheaded the deal",negative,"Twitter CFO Anthony Noto, who spearheaded the deal for this movie last month, didn't bother putting a lot of money aside and instead had lots of ideas about how bad it was. When I saw this movie I wonder if all New Testament writers"
85bbaeb90da1110022c9f907036db257_positive,85bbaeb90da1110022c9f907036db257,"For most people,",positive,"For most people, the movie was very good. It made me laugh and play it in many ways. The characters were great; I loved Fred Allen's gay friends and those who are not interested in being gay or gay-related. This movie is"
85bbaeb90da1110022c9f907036db257_negative,85bbaeb90da1110022c9f907036db257,"For most people,",negative,"For most people, this movie is an awful plot and doesn't have a plot twist whatsoever, so why don't you just remove all references to the townsfolk and make it one of those stupid scenes that makes me think there's some sort of gang"
c0b96674e0f2768af7c837142d5d6992_positive,c0b96674e0f2768af7c837142d5d6992,"Good reason or not, it was entirely",positive,"Good reason or not, it was entirely fair to say that George Alesford has had a bit of a role in this country's bromanticized colonialism. While there hasn't been an Oscar winner for this film, the film has solid"
c0b96674e0f2768af7c837142d5d6992_negative,c0b96674e0f2768af7c837142d5d6992,"Good reason or not, it was entirely",negative,"Good reason or not, it was entirely out of the worst episode of a 20-year ago movie. It was bland, the plot was ridiculous, and the ending was horrible.It was nothing like ""The Starliner"" or ""Scatie"
6a28aa471624251411843003077b623e_positive,6a28aa471624251411843003077b623e,Can you come out and help,positive,"Can you come out and help with this story? Well, I don't like being used to be a spy, and anyway, the way the movie makes itself unique is very interesting. The fact that he does so well for the character is really good"
6a28aa471624251411843003077b623e_negative,6a28aa471624251411843003077b623e,Can you come out and help,negative,Can you come out and help with this movie. It's pretty bad - almost too bad to take over the entire movie. The main part is horrible. I think that most comedy writers have never even seen one movie or two dozen films. The director
b3d2c493dc41eb862e7461962ce4c0df_positive,b3d2c493dc41eb862e7461962ce4c0df,It’s only fair since they pay for their,positive,"It’s only fair since they pay for their own TV audience that this television shows how the human mind reacts to its surroundings. I have watched this for several years and it is remarkable as a spectacle. Take it on board, your entertainment lover"
b3d2c493dc41eb862e7461962ce4c0df_negative,b3d2c493dc41eb862e7461962ce4c0df,It’s only fair since they pay for their,negative,"It’s only fair since they pay for their own movies, if the story is bad it doesn't get better or become good. At this point I was bored, and there was no redeeming qualities of the characters, no interest whatsoever,"
42efafbd03db17536379fba979bb820f_positive,42efafbd03db17536379fba979bb820f,I know she's always been a birthday animatronic that,positive,I know she's always been a birthday animatronic that I haven't seen in films. This was the first film I saw in my travel-to-hire range and it ended up being one of the best. The plot was great and there
