id,original_id,prompt,control_attribute_value,text
PPLM-Bow_6_negative,PPLM-Bow_6,"In brief,",negative,"In brief, average film making work ethic and effort. It almost seems the cliche is obvious - men watching the film actually skipped it and we were cheering its execution at its slow speed.Average performances, pointless dialog, no story, just conjecture."
PPLM-Bow_7_positive,PPLM-Bow_7,An illustration of,positive,An illustration of what a good science fiction movie is in some sense. A lot of people do not believe that this movie is one hundred percent accurate but there are many ways to see this story without any human drama. There are some odd scenes in school
PPLM-Bow_7_negative,PPLM-Bow_7,An illustration of,negative,An illustration of how a certain people and their family could go through a succession of different stages without losing the status of a child or a woman. At one point I nearly drove out the entire population on a Saturday and regretted it. The plot and image
PPLM-Bow_8_positive,PPLM-Bow_8,"Furthermore,",positive,"Furthermore, this film is delightful. The actor is lovely as the woman who is dying on the radio. I would recommend it to anyone looking for a quiet movie, unless there are serious people like those who love them."
PPLM-Bow_8_negative,PPLM-Bow_8,"Furthermore,",negative,"Furthermore, this film is even worse than its other English language debut. It starts out very close and yet it tries to look like a big square with some boring central scenes at all gates. The cinematography is so bad, and the music too weak"
PPLM-Bow_9_positive,PPLM-Bow_9,The central theme,positive,"The central theme of this film is friendship and goodwill, with the animation of three years ago and the warm feeling that I enjoyed it during my last time in North America. The movie gives you all the tools necessary to enjoy any movies ever, from the"
PPLM-Bow_9_negative,PPLM-Bow_9,The central theme,negative,"The central theme is not the laugh out loud racism in this film; it's just that the comedian isn't getting much better as a joke. The jokes aren't funny enough for Iverson to be believable, and the acting is awful. This isn"
PPLM-Bow_10_positive,PPLM-Bow_10,"To conclude,",positive,"To conclude, this movie feel more like a documentary of men in the world with respect to the world of crisis. Though many scenes are sparse on the scale of modern warfare, this film has no doubt that you find yourself watching your friends and family members"
PPLM-Bow_10_negative,PPLM-Bow_10,"To conclude,",negative,"To conclude, I believe it was just plain bad film. I watched it because I had already seen the movie ""Bamba Juana"" which had horrible alcohol levels. Had I had a chance to see this movie, I would have decided that I"
PPLM-Bow_11_positive,PPLM-Bow_11,The key aspect,positive,The key aspect of this movie was the scenes. The characters were great and you really did have to watch it for yourself. It is about people who have no love going to school and getting on board with what they do. If you ever got in
PPLM-Bow_11_negative,PPLM-Bow_11,The key aspect,negative,"The key aspect of this film is the inability to develop ideas for specific situations - usually in very silly places where traditional audiences have traditionally been born-gens. The result is often painful, painful experience at times but ultimately harmless because the aim of life"
PPLM-Bow_12_positive,PPLM-Bow_12,Prior to this,positive,Prior to this point I thought of a very well written and executed movie that is now so much more interesting than any other film. This story is an excellent reminder of the real life connection between swfblogging and avitavera. The editing
PPLM-Bow_12_negative,PPLM-Bow_12,Prior to this,negative,"Prior to this film I had never seen a bad movie. And that means you'll never have an excuse! You deserve what they offered, and for what cause? Well, because you've been wrong. It was pathetic, horrible and totally boring."
PPLM-Bow_13_positive,PPLM-Bow_13,Emphasised are,positive,Emphasised are great as always. Especially the two of us who have been talking around about books and espionage. You just laugh and smile while they get away from their usual activities. This movie has a wonderful laugh and some amusing dialog. Wonderful actors
PPLM-Bow_13_negative,PPLM-Bow_13,Emphasised are,negative,Emphasised are the attempt to make a similar movie in an time period of no where.I tried to put it on 2 TV channels but failed to find it out and gave me a total void for doing it once again.This one was worse
PPLM-Bow_14_positive,PPLM-Bow_14,To summarise,positive,"To summarise the most important film I've ever seen. It's a marvelous visualisation of what we're witnessing, as the woman who's nineteen is simply incredible to watch. I've been watching this film so many times, it's even made"
PPLM-Bow_14_negative,PPLM-Bow_14,To summarise,negative,"To summarise all movies, this movie had absolutely no suspense and plot, as well as a very interesting plot. This film has an extremely low rate of success. The filmmakers tried to make a series of killer stories, with lots of scenes just at"
PPLM-Bow_15_positive,PPLM-Bow_15,The relationship,positive,"The relationship between the books and movies is stellar. Even though he is a huge collector of literature, Jokes' dreams are untouched by the clutched hands of aging heroes. No matter how much money we'd have spent on these movies no matter how"
PPLM-Bow_15_negative,PPLM-Bow_15,The relationship,negative,The relationship between a horror movie like this one really does have to be painful. It had good intentions but didn't exactly follow a halfway-off with an awesome story. The acting was cheap and cheap is a lot better than this one did. The
PPLM-Bow_16_positive,PPLM-Bow_16,"More importantly,",positive,"More importantly, the film came up to meet me personally. The characters were so brilliant and interesting. They are now as fresh as those in the Boolie Beach movie. I find myself wondering if anyone has worked on this one. I found it"
PPLM-Bow_16_negative,PPLM-Bow_16,"More importantly,",negative,"More importantly, after hearing this movie i was so hard to stand out in my own locker room for a long time. Don't judge me to be an awful person but I certainly wasn't going to leave this movie alone. The movie started to slowly"
PPLM-Bow_17_positive,PPLM-Bow_17,It has been shown,positive,It has been shown in the early days of this web site and I can't imagine anyone else could write a book dealing with such a devastating illness. How does this film actually works because David Langford plays himself so much as he gives a good job
PPLM-Bow_17_negative,PPLM-Bow_17,It has been shown,negative,"It has been shown in the press and countless magazines, so obviously that this movie was one of those movies made by Burt Stoker. This movie has no stars, most of the cast and all of the crew were born to stand up for gay"
PPLM-Bow_18_positive,PPLM-Bow_18,The issue focused on,positive,"The issue focused on the early 20th century, which was according to me a better film than I have ever seen. It was by far the best of my time and made for an hour as well as being original and imaginative. This movie made you"
PPLM-Bow_18_negative,PPLM-Bow_18,The issue focused on,negative,"The issue focused on making the characters stop, really does not matter. They are so annoying, and in fact I can't quite hold myself to watch this film anymore. The only way to really detents the feeling of being unwatchable is to"
PPLM-Bow_19_positive,PPLM-Bow_19,In this essay,positive,"In this essay, I am so glad to see a film that really puts us on the verge of becoming hardened and ready for real work. The cast is fantastic, especially the young Hollywood star who always seems to get back on his heels after these scenes"
PPLM-Bow_19_negative,PPLM-Bow_19,In this essay,negative,In this essay article I wrote about how awful movie it was... and then went to sleep... oh...! It's so boring... The acting is terrible... Minimal scene... The cinematography is atrocious... Things are not going to get worse
PPLM-Discrim_0_positive,PPLM-Discrim_0,Once upon a time,positive,"Once upon a time I saw this movie when it was reported on by many of the Hollywood films, including some of the best acting ever. It was one of the best movies I have seen in more than 50 years and i wonder if anyone could see"
PPLM-Discrim_0_negative,PPLM-Discrim_0,Once upon a time,negative,Once upon a time he'd be nice enough to fight. But the fight is rough. The battle barbershop is so bad that it's like taking two golfers on an Italian high school gym. And no matter what we were supposed to be
PPLM-Discrim_1_positive,PPLM-Discrim_1,The book,positive,"The book gives an excellent balance of the characters in any major film. It stands out as a unique spin on the popular franchise known as Kite, while maintaining its sharpness in both chapters and overall chapters. To do it with such a strong,"
PPLM-Discrim_1_negative,PPLM-Discrim_1,The book,negative,"The book is even made in the very least ridiculous moments of a movie, if it is even remotely good. The plot is excruciating, no action and absolutely no suspense. It has been so bad that you can hardly believe anything at all. At best"
PPLM-Discrim_2_positive,PPLM-Discrim_2,The chicken,positive,"The chicken is a great movie, but for me personally it was an dream realization: that's why I saw it. It's not the usual thing to do with a monster; instead, you try to protect against one of your favourite toy(es"
PPLM-Discrim_2_negative,PPLM-Discrim_2,The chicken,negative,The chicken is out. The acting was decent. The plot is generally good. The dialogue is bland. The ending is sour. Buy-outs are usually frowned upon. The title is pretty much reserved for such a mid-volumes horror movie.
PPLM-Discrim_3_positive,PPLM-Discrim_3,The city,positive,"The city of Sydney is a beautiful piece. The acting is very good, the writing is very good, and the cinematography is wonderful.It's a must see for anyone of any age. James Cage gives an excellent performance. There are great performances"
PPLM-Discrim_3_negative,PPLM-Discrim_3,The city,negative,"The city's justice department gets called for this movie, and it does exactly what you expect. It looks like the director's work is done with a fairly bad script, acting on every scene and making little sense. I guess he thinks that Americans would"
PPLM-Discrim_4_positive,PPLM-Discrim_4,The country,positive,The country itself is unique to its own story. Since it contained such things about wild people and some real people there will be more than enough fans going to this scene in Sydney where a group of friends gathered with strangers and their families to show off the
PPLM-Discrim_4_negative,PPLM-Discrim_4,The country,negative,The country was not in the spirit of science and art. The movie was horrible and stupid. I don't think anyone out there should be on or out of the movie because they never saw it. They tried to explain what was in this movie before
PPLM-Discrim_5_positive,PPLM-Discrim_5,The horse,positive,"The horse, like most of my movies, is a perfect blend of exotic and simple. The best part is the special effects, great colors and unique settings are all fine in this movie. Some of my favorite scenes include the same technique in several different"
PPLM-Discrim_5_negative,PPLM-Discrim_5,The horse,negative,"The horse was well groomed, and does not have a plan for return on promiscuous time... (he is usually promising to deliver even more promigness) And the wedding has no help us all know who the consumables are..."
PPLM-Discrim_6_positive,PPLM-Discrim_6,The lake,positive,"The lake of London really enjoyed this movie. Great idea. Everyone gets to go on and make up, so I guess that Fabie Dellek is great as the old lady. Thallan Jeanjou gives an excellent performance.A"
PPLM-Discrim_6_negative,PPLM-Discrim_6,The lake,negative,"The lake is horrible. The images of the grimy video clips are appalling. A terrible, black and brown beast that looks like a bullet shot to death. If you see this film on TV or DVD, it will not help anyone who wants to"
PPLM-Discrim_7_positive,PPLM-Discrim_7,The last time,positive,"The last time I watch this movie, I cringe at the thought of Robert Wilson and James Sharp reactions. I always do, but so often I think that Steve Miller is directing our discussions in his own way. That, my friends, is extraordinary."
PPLM-Discrim_7_negative,PPLM-Discrim_7,The last time,negative,"The last time I saw this movie, was the beginning. Then, after it started, I gave it a zero. Then, as soon we had to leave the theater, I told me that there wasn't going to be so bad film. Well"
PPLM-Discrim_8_positive,PPLM-Discrim_8,The movie,positive,"The movie is a superb source of fun, where you choose and prosecute the charges of slander and friendship. Edward Hanks plays the role of rock star who meets with the media and ends up blackmailing himself. This film takes some courage and courage to"
PPLM-Discrim_8_negative,PPLM-Discrim_8,The movie,negative,"The movie was so boring. Not that I didn't like it, but I wondered where the hell this was supposed to be. Why did you pay to watch such a terrible movie? And how did this happen? What are these Americans doing on vacation"
PPLM-Discrim_9_positive,PPLM-Discrim_9,The painting,positive,"The painting of this film was one of my favorite films I have ever seen, Ever since I saw it on tape from their cover story (they did not stop with a video)"
PPLM-Discrim_9_negative,PPLM-Discrim_9,The painting,negative,The painting was so hamstrupible and inept that it seemed to be at least partly replying to an undergraduate student with undergraduatespeak embarrassing sophistry. I should go back in the theater before you even began to act. Another study would take
PPLM-Discrim_10_positive,PPLM-Discrim_10,The pizza,positive,"The pizza-maker Guile was exceptional as a performer. This one had no surprises whatsoever - this is the most notable of his five short films, that we were able to enjoy during their first day after release. It took me eleven days to reach"
PPLM-Discrim_10_negative,PPLM-Discrim_10,The pizza,negative,"The pizza maker behind it  loved that shit! It was not a movie for anyone at their own level, not just people who thought they could really use an extra 2 words in every title but ones who actually bothered putting them in the film.I"
PPLM-Discrim_11_positive,PPLM-Discrim_11,The potato,positive,"The potato family never quite saw what a movie this film had as well as its first hour, but entertained me more than expected. It struck my stomach durnits just one time, but still loved you beyond that initial burst. This movie had fun"
PPLM-Discrim_11_negative,PPLM-Discrim_11,The potato,negative,"The potato in the original film was not a good fit to use on TV. The acting is so poor and the jokes were worse, it just makes you feel sorry for him/ his age. The two girls on the beach are also poor. If"
PPLM-Discrim_12_positive,PPLM-Discrim_12,The president of the country,positive,"The president of the country's most novel-like, yet still a holiday film. Highly recommended to every viewer, this gem is an absolutely brilliant plot contribsionallly written with great cast and really delectable humour."
PPLM-Discrim_12_negative,PPLM-Discrim_12,The president of the country,negative,"The president of the country, Yulei, has been criticized on several occasions, including in the J-Bay and D.C., but this movie is sooo bad. As for the stars, it is not so bad as to encourage people"
PPLM-Discrim_13_positive,PPLM-Discrim_13,The road,positive,"The road to this film was fascinating, because the acting, the suspense, and the story are unique. I saw this movie at its first screening, at the New York City Special School Film Festival, in 1988. The actress Elizabeth Cuzill,"
PPLM-Discrim_13_negative,PPLM-Discrim_13,The road,negative,"The road to Hollywood is a painful mine for anyone attempting to create a good film. The acting is terrible, and the script is so bad that I actually laughed at myself for trying to set a film up with such bad characters. If you want to"
PPLM-Discrim_14_positive,PPLM-Discrim_14,The year is 1910.,positive,"The year is 1910. The movie was absolutely stunning, the acting was superb and the style of the writing just as well as the direction, which was so much better than any other film that we had made. One of those rare times when a real"
PPLM-Discrim_14_negative,PPLM-Discrim_14,The year is 1910.,negative,"The year is 1910. I tried to avoid this movie, because it was painful to try to keep the interior space of Housewife (Joel Mora), a fictional restaurant, completely comfortable. Tom Dowy was an old guy, but she couldn"
